block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
20	29895077	30360680	969	224	0	0	0	0	0	FALSE	9.54951414463487e-6	1.56821799274174e-5
21	30364835	32926543	3256	761	0	0	0	0	0	FALSE	5.76345040795094e-5	5.56523146757468e-5
22	32927476	33524118	2017	515	0	0	0	0	0	FALSE	8.79337606959556e-5	6.65567456915869e-5
23	33528078	33681946	460	129	0	0	0	0	0	FALSE	1.34565662960738e-5	2.73383571530728e-5
24	33685147	33937837	798	188	0	0	0	0	0	FALSE	1.37026389373339e-5	2.61649496353815e-5
25	33939768	35089432	2854	588	0	0	0	0	0	FALSE	2.72706931738579e-5	2.84785360735321e-5
26	35089925	36038102	1982	427	0	0	0	0	0	FALSE	2.28086763216188e-5	2.66282320068808e-5
27	36038840	36230452	421	119	0	0	0	0	0	FALSE	3.8551930634591e-6	8.23046537355951e-6
28	36231023	36632771	1105	232	0	0	0	0	0	FALSE	1.17256707016689e-5	2.00193307263531e-5
29	36635783	37184342	1211	331	0	0	0	0	0	FALSE	1.19921594955215e-5	1.7282601767561e-5
30	37186014	37963885	1751	400	0	0	0	0	0	FALSE	1.43204227953387e-5	1.80880721795181e-5
31	37964540	39112702	2769	632	0	0	0	0	0	FALSE	5.79787258711465e-5	5.91334116719706e-5
32	39113061	39158752	84	28	0	0	0	0	0	FALSE	1.7625737525008e-6	8.37127852466468e-6
33	39159221	39235700	264	58	0	0	0	0	0	FALSE	1.6391632965241e-6	4.90102136050089e-6
34	39236370	39520888	555	128	0	0	0	0	0	FALSE	4.90956925389907e-6	1.22604727066014e-5
35	39521402	40539959	2121	498	0	0	0	0	0	FALSE	1.69512808657367e-5	1.84690651105824e-5
36	40542705	40563370	56	22	0	0	0	0	0	FALSE	1.32824715738654e-6	8.19137249624206e-6
37	40567367	42272247	3389	605	0	1	1	78	2	TRUE	1.9622039430855e-4	8.59101137054446e-5
38	42272366	45095196	4264	776	0	0	0	0	0	FALSE	3.07949378718477e-5	2.59189812967895e-5
39	45095781	46618294	3069	525	0	0	0	0	0	FALSE	1.83805661990465e-5	2.00636769256895e-5
40	46619856	46881925	908	167	0	0	0	0	0	FALSE	5.35271220058884e-6	1.1098903508316e-5
41	46882969	48135564	2918	433	0	0	0	0	0	FALSE	1.21823873872649e-5	1.34677914972149e-5
42	48135629	48388591	405	85	0	0	0	0	0	FALSE	2.59841367848676e-6	6.71309526699173e-6
43	48399758	49248230	1085	219	0	0	0	0	0	FALSE	1.16959420951079e-5	2.09322398194341e-5
44	49251367	50193070	2356	277	0	0	0	0	0	FALSE	1.26377811171007e-5	1.84736321056317e-5
45	50194308	53015703	6753	1132	0	0	0	0	0	FALSE	9.8215220573931e-5	6.65872597102193e-5
46	53016091	53376445	906	229	0	0	0	0	0	FALSE	1.37546456278336e-5	2.34684933605397e-5
47	53378045	53662911	850	155	0	0	0	0	0	FALSE	4.62483232631022e-6	8.61263348235751e-6
48	53664618	54336061	2316	434	0	0	0	0	0	FALSE	2.13437524799745e-5	2.57159821979704e-5
49	54338427	56073067	6054	1077	0	0	0	0	0	FALSE	1.16515170321067e-4	7.89955813198789e-5
50	56073297	56324477	931	128	0	0	0	0	0	FALSE	3.92491527670229e-6	8.2657426739554e-6
51	56325016	57644267	3188	494	1	1	1	2	1	TRUE	2.47669589759657e-4	1.03644785369612e-4
52	57644442	58176513	1502	470	0	0	0	0	0	FALSE	2.63288763133625e-5	2.85420049886822e-5
53	58177487	58717401	1525	380	0	0	0	0	0	FALSE	1.71164350609914e-5	2.43757844791839e-5
54	58720262	58827870	253	94	0	0	0	0	0	FALSE	5.72769780454569e-6	1.50678221714901e-5
55	58828217	59901190	2292	562	0	0	0	0	0	FALSE	1.9370962382508e-5	1.99945270977949e-5
56	59902306	60137828	575	102	0	0	0	0	0	FALSE	3.25119743320113e-5	4.41013198123061e-5
57	60138735	60984740	1587	406	0	0	0	0	0	FALSE	1.43083736977042e-5	1.76262108949273e-5
58	60987230	61134662	265	100	0	0	0	0	0	FALSE	3.88501951223426e-6	8.85823777936558e-6
59	61135464	61208729	188	83	0	0	0	0	0	FALSE	2.70258455910148e-6	7.59111706234382e-6
60	61209011	61431996	414	152	0	0	0	0	0	FALSE	4.76551576427014e-6	8.8792442301375e-6
61	61432877	61762955	755	248	0	0	0	0	0	FALSE	1.06523999793156e-5	1.69669231271575e-5
62	61763495	62873108	2806	735	0	0	0	0	0	FALSE	3.03106291909966e-5	2.74640252278021e-5
63	62875320	62931999	131	55	0	0	0	0	0	FALSE	1.48477306162295e-6	4.96895804338272e-6
64	62932950	63012304	161	38	0	0	0	0	0	FALSE	1.17887004922552e-6	4.71581421221612e-6
65	63014548	63214325	495	182	0	0	0	0	0	FALSE	8.36175910903353e-6	1.50602921533997e-5
66	63218537	66413890	7321	1484	0	0	0	0	0	FALSE	7.06140451481882e-5	4.60622988655627e-5
67	66415338	66447522	82	40	0	0	0	0	0	FALSE	1.25694423782856e-6	4.79845316938724e-6
68	66448560	67038656	1708	344	0	1	1	70	3	TRUE	2.2769156808509e-4	8.5366248599083e-5
69	67042929	67231789	516	130	0	0	0	0	0	FALSE	3.9136945694697e-6	8.33192268713726e-6
70	67232409	68639606	2852	634	0	0	0	0	0	FALSE	2.95199874637332e-5	2.86133967243697e-5
71	68640855	68711447	174	38	0	0	0	0	0	FALSE	2.32827273059777e-6	8.98719277073661e-6
72	68711518	69060248	806	210	0	0	0	0	0	FALSE	1.82704161029838e-5	2.92733438581753e-5
73	69060938	69957528	1501	333	0	0	0	0	0	FALSE	1.28591905276512e-5	1.74308487274402e-5
74	69962989	70340511	886	297	0	0	0	0	0	FALSE	1.50496257882471e-5	2.1015624779125e-5
75	70343053	70408476	105	43	0	0	0	0	0	FALSE	1.45905365733598e-6	5.71290051964143e-6
76	70409161	70768152	978	253	0	0	0	0	0	FALSE	6.27012397508892e-5	6.77561731921151e-5
77	70769204	71499523	1102	255	0	0	0	0	0	FALSE	9.70326208704242e-6	1.49571748287985e-5
78	71501770	71921062	1153	319	0	0	0	0	0	FALSE	1.37011023331051e-5	1.88548375471177e-5
79	71922125	74458046	4810	999	0	0	0	0	0	FALSE	4.09197398644443e-5	3.14522352835723e-5
80	74460002	79344416	9783	1935	0	0	0	0	0	FALSE	1.10564706703638e-4	6.13270513072854e-5
81	79346179	79473844	248	58	0	0	0	0	0	FALSE	1.99060507413088e-6	6.03972874194956e-6
82	79477861	81187092	4244	1165	0	0	0	0	0	FALSE	5.76095137826828e-5	4.35592656556055e-5
83	81194487	81333508	256	45	0	0	0	0	0	FALSE	2.59263539107344e-6	1.03328737321601e-5
84	81334459	81668091	789	175	0	0	0	0	0	FALSE	8.56935959844231e-6	1.52719192985815e-5
85	81674541	82190508	738	195	0	0	0	0	0	FALSE	8.77364377807067e-6	1.53072127866953e-5
86	82190819	85493132	5626	1375	0	0	0	0	0	FALSE	4.57650675953557e-5	2.96333606100788e-5
87	85495400	86416357	3076	599	0	0	0	0	0	FALSE	5.06367112795466e-5	4.83158014686591e-5
88	86417446	87695546	4214	959	0	0	0	0	0	FALSE	3.35899371980882e-5	2.65351224358462e-5
89	87697763	88823781	2121	664	0	0	0	0	0	FALSE	2.28681822469011e-5	2.21340198351496e-5
90	88826633	88870242	80	31	0	0	0	0	0	FALSE	1.05363300255752e-6	4.70881515020777e-6
91	88871162	89336178	927	234	0	0	0	0	0	FALSE	9.84959468098625e-6	1.6062587462092e-5
92	89337276	89368821	51	12	0	0	0	0	0	FALSE	3.67018305633596e-7	2.71025128702596e-6
93	89370302	89979125	1437	356	0	0	0	0	0	FALSE	1.1313731814365e-5	1.43397952983723e-5
94	89982879	90574230	1210	270	0	0	0	0	0	FALSE	4.82989323859194e-5	5.68733948418518e-5
95	90578040	91382995	1898	338	0	0	0	0	0	FALSE	2.01101554534788e-5	2.53613494683739e-5
96	91397701	92010377	1320	387	0	0	0	0	0	FALSE	4.79884604504568e-5	5.4914026882488e-5
97	92012494	92090795	201	56	0	0	0	0	0	FALSE	3.65235485051839e-6	1.26797324811167e-5
98	92091172	92576054	942	310	0	0	0	0	0	FALSE	1.10364792536089e-5	1.51714911125613e-5
99	92576926	92939088	893	226	0	0	0	0	0	FALSE	9.59283514404585e-6	1.76698732991201e-5
100	92940564	93592932	1631	448	0	0	0	0	0	FALSE	1.71802622056226e-5	2.09384380371302e-5
101	93594226	93782603	503	170	0	0	0	0	0	FALSE	9.12333251593811e-6	2.11343184533893e-5
102	93782742	94768663	3013	864	0	0	0	0	0	FALSE	4.46202235266032e-5	4.47031928380746e-5
103	94769068	94855550	146	62	0	0	0	0	0	FALSE	3.74714367857455e-6	1.11956314920859e-5
104	94856908	95211274	742	261	0	0	0	0	0	FALSE	1.11751189420023e-5	1.8793361503166e-5
105	95213582	95868428	1543	362	0	0	0	0	0	FALSE	1.18629585712795e-5	1.50742396301066e-5
106	95869964	96090956	363	129	0	0	0	0	0	FALSE	3.72272351548894e-6	7.87026856105064e-6
107	96091767	96530804	912	260	0	0	0	0	0	FALSE	9.09773082158686e-6	1.41613107086363e-5
108	96531017	96885638	709	195	0	0	0	0	0	FALSE	9.80073986343408e-6	1.70625792418089e-5
109	96890346	97261334	591	175	0	0	0	0	0	FALSE	1.05597413818762e-5	1.98162978132495e-5
110	97268909	97516442	548	170	0	0	0	0	0	FALSE	4.88501601335364e-6	8.95677038855955e-6
111	97516929	97764258	565	158	0	0	0	0	0	FALSE	6.47792256755605e-6	1.18495934056536e-5
112	97768014	98064373	670	183	0	0	0	0	0	FALSE	8.34224403581287e-6	1.52177495615743e-5
113	98070461	98103775	52	20	0	0	0	0	0	FALSE	1.18946597412168e-6	6.57056469334911e-6
114	98111872	98498594	1128	284	0	0	0	0	0	FALSE	3.24856870579178e-5	5.39420612738089e-5
115	98499525	98673011	595	162	0	0	0	0	0	FALSE	7.29991489680308e-6	1.37793522810862e-5
116	98674129	98868637	561	138	0	0	0	0	0	FALSE	5.92601059619969e-6	1.18371080330371e-5
117	98871849	99106451	569	163	0	0	0	0	0	FALSE	5.99786118113669e-6	1.09967893361049e-5
118	99112003	99610134	1209	427	0	0	0	0	0	FALSE	3.51368724348473e-5	3.93771300631696e-5
119	99610212	100078661	1243	316	0	0	0	0	0	FALSE	1.05864762960877e-5	1.50556365949033e-5
120	100079642	100745680	1919	441	0	0	0	0	0	FALSE	1.3121630387011e-5	1.4343430342397e-5
121	100746306	101389356	2168	533	0	0	0	0	0	FALSE	2.54540668064644e-5	2.7301840081314e-5
122	101391122	101641256	603	160	0	0	0	0	0	FALSE	9.96589915559408e-6	1.80875399000524e-5
123	101642301	101694154	87	19	0	0	0	0	0	FALSE	5.89513537547312e-7	3.49897757832855e-6
124	101695029	101941619	694	212	0	0	0	0	0	FALSE	2.83712476270596e-5	3.7960268250765e-5
125	101944959	102073879	394	153	0	0	0	0	0	FALSE	6.24126413187092e-6	1.27607500422431e-5
126	102073917	102430698	640	185	0	0	0	0	0	FALSE	9.64719560073622e-6	1.90998979967903e-5
