block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
18	7640036	7715174	317	96	0	0	0	0	0	FALSE	4.13251353553829e-6	1.12047210610855e-5
19	7715416	8333255	2155	514	0	0	0	0	0	FALSE	2.40504101170725e-5	2.645975070043e-5
20	8333826	10518289	5793	1099	0	0	0	0	0	FALSE	8.93125706478442e-5	5.82375308845164e-5
21	10518518	10954504	1189	292	0	0	0	0	0	FALSE	1.04095351680311e-5	1.51168364725121e-5
22	10955151	11362285	1330	352	0	0	0	0	0	FALSE	1.36350311586639e-5	1.66946668634939e-5
23	11363558	12078130	1770	594	0	0	0	0	0	FALSE	1.76437796370378e-5	1.70502493528382e-5
24	12078926	12122094	177	41	0	0	0	0	0	FALSE	2.2483368043112e-6	8.41836450606976e-6
25	12123116	12272720	356	142	0	0	0	0	0	FALSE	5.05984359888861e-6	1.12144773521798e-5
26	12276684	12562767	837	260	0	0	0	0	0	FALSE	2.00524678055969e-5	2.96849668583995e-5
27	12564728	12904114	474	127	0	0	0	0	0	FALSE	6.60299831488607e-6	1.39743205268562e-5
28	12904724	15167753	5318	1118	0	0	0	0	0	FALSE	6.77198381139139e-5	5.03700960036776e-5
29	15168469	15741742	1469	291	0	0	0	0	0	FALSE	1.02989576668725e-5	1.46712722334874e-5
30	15743663	16842435	1926	351	0	0	0	0	0	FALSE	1.82178111401893e-5	2.55203292005309e-5
31	16843070	17520339	1477	329	0	0	0	0	0	FALSE	1.08714233217672e-5	1.45240502317336e-5
32	17520965	17572028	111	39	0	0	0	0	0	FALSE	1.2902315111233e-6	4.85272403761659e-6
33	17576625	17800923	411	117	0	0	0	0	0	FALSE	3.88636218198742e-6	8.96359522406467e-6
34	17801416	18792184	2426	509	0	0	0	0	0	FALSE	1.90437138938103e-5	2.05968931344053e-5
35	18792736	19309709	1275	248	0	0	0	0	0	FALSE	9.48067779988065e-6	1.44609735609055e-5
36	19311030	19792216	979	234	0	0	0	0	0	FALSE	1.27595179503298e-5	2.32127186221055e-5
37	19804145	19918198	172	86	0	0	0	0	0	FALSE	3.68667212734097e-6	1.03184745757098e-5
38	19918481	20019990	287	76	0	0	0	0	0	FALSE	2.13982326163041e-6	6.02703879742698e-6
39	20020589	20115277	226	86	0	0	0	0	0	FALSE	6.45867740682258e-6	1.73415471829686e-5
40	20116556	20690111	1678	512	0	0	0	0	0	FALSE	2.25656892715371e-5	2.44905711203609e-5
41	20692208	21261036	1560	370	0	0	0	0	0	FALSE	1.4276691694549e-5	1.98153460736903e-5
42	21262344	21345468	187	58	0	0	0	0	0	FALSE	2.10777686482528e-6	5.86199246165165e-6
43	21348000	21383866	77	31	0	0	0	0	0	FALSE	1.01056850601916e-6	4.0512421019362e-6
44	21387264	21425625	102	49	0	0	0	0	0	FALSE	3.97582194547384e-6	1.18751985257115e-5
45	21426349	22372382	2527	400	0	0	0	0	0	FALSE	1.713966599451e-5	2.05954206548308e-5
46	22373423	22686050	678	104	0	0	0	0	0	FALSE	4.63922885580213e-6	1.28194589089232e-5
47	22689884	23674150	3727	509	0	0	0	0	0	FALSE	2.40432500964958e-5	2.70232361663549e-5
48	23675032	24835961	3762	643	0	0	0	0	0	FALSE	6.27794765738589e-5	5.77235975857229e-5
49	24837039	25275069	1624	174	0	0	0	0	0	FALSE	6.16993518098537e-6	1.13761584863937e-5
50	25276992	26045601	3206	395	0	0	0	0	0	FALSE	1.66716503738321e-5	2.17953486035558e-5
51	26046918	27020178	4069	607	0	0	0	0	0	FALSE	2.11545031501832e-5	2.08434172419121e-5
52	27020461	27750449	1458	289	0	0	0	0	0	FALSE	1.95737875704117e-5	2.73996760057785e-5
53	27751375	30687010	6155	1122	0	0	0	0	0	FALSE	4.64256013008196e-5	3.68123470820269e-5
54	30687490	32061702	1940	342	0	0	0	0	0	FALSE	1.40449139494298e-5	1.88793872390889e-5
55	32063566	32278550	437	119	0	0	0	0	0	FALSE	6.49317219396058e-6	1.69873734374105e-5
56	32279300	33423884	3349	458	0	0	0	0	0	FALSE	1.43937621825726e-4	8.36475889972548e-5
57	33429077	33714641	562	144	0	0	0	0	0	FALSE	9.47598187973586e-6	2.25376662514588e-5
58	33715779	34257132	1241	272	0	0	0	0	0	FALSE	8.85777727415035e-6	1.31940468543403e-5
59	34261026	34321466	160	56	0	0	0	0	0	FALSE	2.04950767889026e-6	7.03486311598255e-6
60	34323765	34658857	1025	208	0	0	0	0	0	FALSE	2.22040755123577e-5	3.33727611918018e-5
61	34659807	35501666	2750	484	0	0	0	0	0	FALSE	2.23449006002965e-5	2.54725838947091e-5
62	35501843	35872127	577	161	0	0	0	0	0	FALSE	5.06624730314651e-6	9.98351927184162e-6
63	35873072	36091017	500	151	0	0	0	0	0	FALSE	5.19337983690289e-6	1.01897644524347e-5
64	36092757	36120884	51	32	0	0	0	0	0	FALSE	9.71352389025327e-7	4.11961752271154e-6
65	36120979	36897403	2403	440	0	0	0	0	0	FALSE	1.66386060795035e-5	1.84354261027411e-5
66	36898231	37115656	509	128	0	0	0	0	0	FALSE	4.00268631804726e-6	9.2201928838116e-6
67	37116801	40125175	7803	1166	0	0	0	0	0	FALSE	4.45200864883527e-5	3.18861447840052e-5
68	40127568	40802420	1712	372	0	0	0	0	0	FALSE	1.38848598661904e-5	1.70840853191978e-5
69	40805264	42308478	4246	735	0	0	0	0	0	FALSE	2.33121150306402e-5	2.11729995079549e-5
70	42311899	43879768	5224	883	0	0	0	0	0	FALSE	4.28206284679678e-5	3.67394970867252e-5
71	43885526	43955081	212	46	0	0	0	0	0	FALSE	1.83479916000598e-6	6.54054113871828e-6
72	43955248	44343873	993	280	0	0	0	0	0	FALSE	1.08358558009665e-5	1.59989897224866e-5
73	44345000	44693784	945	305	0	0	0	0	0	FALSE	1.34862166776033e-5	1.84180133084431e-5
74	44694795	44917533	514	177	0	0	0	0	0	FALSE	5.7693181314537e-6	1.08873569849453e-5
75	44918572	44980550	125	48	0	0	0	0	0	FALSE	1.707281903264e-6	5.83032379258489e-6
76	44981890	45016745	83	16	0	0	0	0	0	FALSE	5.22329203754941e-7	2.92365786346667e-6
77	45019994	45065868	114	23	0	0	0	0	0	FALSE	6.06486730704455e-7	3.02417279522061e-6
78	45069813	45107885	89	26	0	0	0	0	0	FALSE	8.25824772631456e-7	3.72097883962065e-6
79	45112100	45706453	1483	338	0	0	0	0	0	FALSE	2.2839526029013e-5	3.13649701288286e-5
80	45706459	58459006	29609	2193	0	2	0	0	0	FALSE	3.39666194438272e-4	1.28841325137191e-4
81	58459087	60526252	5404	833	0	0	0	0	0	FALSE	3.75627935858632e-5	3.62597687725202e-5
82	60528051	61374393	1321	333	0	0	0	0	0	FALSE	1.45606640332547e-5	2.12418737752056e-5
83	61376313	62226112	1801	422	0	1	1	12	2	TRUE	1.89205502458756e-4	8.47515775537268e-5
84	62230163	63797600	2931	589	0	0	0	0	0	FALSE	2.12885739171565e-5	2.15965066149283e-5
85	63809344	64590217	1110	289	0	0	0	0	0	FALSE	1.39689279343687e-5	2.00217523642719e-5
86	64590854	67996139	5462	1209	0	0	1	15	8	TRUE	2.56405037812099e-4	1.0178214472956e-4
87	68004435	68809691	1764	355	0	0	0	0	0	FALSE	6.06943112342412e-5	6.16236166739819e-5
88	68810837	69542062	1421	360	3	5	4	54	5	TRUE	0.00469919529989728	3.84430860710833e-4
89	69542387	69713683	515	129	0	0	0	0	0	FALSE	5.40587535928162e-6	1.14988790760112e-5
90	69790668	70379131	1575	382	0	0	0	0	0	FALSE	1.8672185015381e-5	2.45242960722835e-5
91	70380055	70925893	1336	350	0	0	0	0	0	FALSE	2.95836622840078e-5	3.69112238585319e-5
92	70927063	72924148	4925	793	0	0	0	0	0	FALSE	3.44013854870196e-5	3.04811830658722e-5
93	72925141	75031514	4727	845	0	0	0	0	0	FALSE	3.36534197624613e-5	2.8775317073218e-5
94	75032038	76370448	2719	670	1	1	1	26	1	TRUE	3.36637389871231e-4	1.0517401230647e-4
95	76371418	76514420	399	123	0	0	0	0	0	FALSE	9.8372625879863e-6	2.05984916277937e-5
96	76517017	78914782	5316	1052	0	0	0	0	0	FALSE	5.11230072067934e-5	4.05114479771365e-5
97	78915509	78942005	52	26	0	0	0	0	0	FALSE	7.36281742430393e-7	3.20054369024157e-6
98	78942177	79479785	1398	394	0	0	0	0	0	FALSE	1.43428038090671e-5	1.75859588318958e-5
99	79482965	80128709	1326	420	0	0	0	0	0	FALSE	1.58400027655791e-5	1.8344833709987e-5
100	80129578	80719488	1605	373	0	0	0	0	0	FALSE	2.15764514232282e-5	2.61796290177334e-5
101	80722309	81206741	1515	363	0	0	0	0	0	FALSE	1.30149920476571e-5	1.57068850042613e-5
102	81212500	82835464	5115	921	0	0	0	0	0	FALSE	4.77684012775645e-5	4.26084863028838e-5
103	82849572	83559659	1501	305	0	0	0	0	0	FALSE	1.09833733929897e-5	1.58170476244101e-5
104	83560886	84379671	2329	549	0	0	0	0	0	FALSE	3.5523536919308e-5	3.9295949829053e-5
105	84380275	86627378	6144	1192	0	0	0	0	0	FALSE	7.06991896761795e-5	5.17724375492406e-5
106	86628005	87668321	3919	645	0	0	0	0	0	FALSE	2.50133914460812e-5	2.42522164940936e-5
107	87668824	90966414	8339	1190	0	0	0	0	0	FALSE	4.49286808633372e-5	3.10372089497793e-5
108	90966877	92664875	4312	670	0	0	0	0	0	FALSE	2.50944332274072e-5	2.52145149809243e-5
109	92665020	94463961	4873	929	0	0	0	0	0	FALSE	3.607947352812e-5	3.01636215449115e-5
110	94465655	94891035	1007	236	0	0	0	0	0	FALSE	8.84671260584378e-6	1.3894844380863701e-05
111	94891099	95329798	857	248	0	0	0	0	0	FALSE	8.0874469473434e-6	1.22347272313544e-5
112	95334540	95724658	1020	197	0	0	0	0	0	FALSE	7.68315663664615e-6	1.34436268549603e-5
113	95725095	95978219	597	210	0	0	0	0	0	FALSE	7.2246991556516e-6	1.1197193190682e-5
114	95978555	97052967	2485	531	0	0	0	0	0	FALSE	2.01413743845641e-5	2.20473102247546e-5
115	97056488	98706468	5395	1074	0	0	0	0	0	FALSE	3.35735227839516e-5	2.58290802038246e-5
116	98706659	99615747	3188	598	0	0	0	0	0	FALSE	2.31851534688033e-5	2.32983757247397e-5
117	99616017	100414053	2151	546	0	0	0	0	0	FALSE	3.07424262630186e-5	3.14579614281144e-5
118	100416062	101159268	2463	462	0	0	0	0	0	FALSE	1.52219701386063e-5	1.72873491903912e-5
119	101159401	102389904	3393	676	0	0	0	0	0	FALSE	6.85968849005181e-5	5.73120553292837e-5
120	102391425	103835559	5264	931	1	1	1	2	1	TRUE	6.08812808656181e-4	1.43016531617552e-4
121	103836296	106518561	6161	855	0	0	0	0	0	FALSE	3.6546786960562e-5	3.00282996888088e-5
122	106523153	108496357	4972	903	0	1	1	5	2	TRUE	2.03823330721494e-4	8.45671304547877e-5
123	108498710	109176047	1319	239	0	0	0	0	0	FALSE	9.20920188663501e-6	1.54984059423287e-5
124	109177837	109864038	1084	244	0	0	0	0	0	FALSE	9.81894887344427e-6	1.53332611561876e-5
125	109865590	110942735	2485	504	0	0	0	0	0	FALSE	2.25156553367805e-5	2.48466213326573e-5
126	110945939	111115013	450	82	0	0	0	0	0	FALSE	2.99773372172093e-6	7.83101749872102e-6
127	111116942	111989668	1340	287	0	0	0	0	0	FALSE	5.57514660909881e-5	5.56070003543032e-5
128	111990025	113106528	2723	491	0	0	0	0	0	FALSE	1.8112376557082e-5	2.05476023267148e-5
129	113107204	114013296	1993	505	0	2	0	0	0	TRUE	4.4032499824704e-4	1.25107371955614e-4
130	114013828	114186645	390	148	0	0	0	0	0	FALSE	5.84391009763456e-6	1.25041404791751e-5
131	114186760	116104603	3944	1002	0	0	0	0	0	FALSE	4.51577601502169e-5	3.54834444675714e-5
132	116105519	116383348	723	242	0	0	0	0	0	FALSE	8.09239850360908e-6	1.26909771729967e-5
133	116386360	117296892	2814	576	0	0	0	0	0	FALSE	1.97896841298793e-5	2.02154704113829e-5
134	117299550	117545373	651	234	0	0	0	0	0	FALSE	8.00738176247227e-6	1.40475742515529e-5
135	117547323	117705902	475	138	0	0	0	0	0	FALSE	6.79906722564567e-6	1.43867354544573e-5
136	117706009	117745018	79	28	0	0	0	0	0	FALSE	8.57125622091507e-7	3.91382641467056e-6
137	117746741	118022107	731	192	0	0	0	0	0	FALSE	6.92242913557796e-6	1.23919995309131e-5
138	118025917	119215165	2329	453	0	0	0	0	0	FALSE	1.95424268386618e-5	2.26498001213475e-5
139	119215901	119701127	860	240	0	0	0	0	0	FALSE	1.1422275961203e-5	1.8973444543651e-5
140	119702432	120494651	1688	503	0	0	0	0	0	FALSE	1.81531146197227e-5	1.91947098853494e-5
141	120499500	120655024	431	97	0	0	0	0	0	FALSE	3.06045844311577e-6	7.31018797744908e-6
142	120657934	121204601	953	265	0	0	0	0	0	FALSE	9.75665357609879e-6	1.38086508411103e-5
143	121206449	121277203	254	62	0	0	0	0	0	FALSE	2.06344583722582e-6	5.70312345577878e-6
144	121284928	122198886	1688	425	0	0	0	0	0	FALSE	1.74516673338185e-5	2.05795027853148e-5
145	122199254	122591451	733	178	0	0	0	0	0	FALSE	5.30269986387895e-6	9.5988874984251e-6
146	122592152	123076691	1374	331	0	0	0	0	0	FALSE	1.35285764067884e-5	1.93487532828011e-5
147	123078194	123315578	583	152	0	0	0	0	0	FALSE	6.17860872144997e-6	1.27920966016114e-5
148	123318063	123339759	67	23	0	0	0	0	0	FALSE	4.96846389336435e-6	2.19384114385357e-5
149	123342342	123498206	370	144	0	0	0	0	0	FALSE	7.24879561464568e-6	1.53103761624502e-5
150	123500759	124493411	3432	509	0	0	0	0	0	FALSE	2.21956745316792e-5	2.44490186414931e-5
151	124494676	124696856	312	89	0	0	0	0	0	FALSE	2.52576154703355e-6	6.34863024005197e-6
152	124697216	125111546	1141	345	1	1	1	1	1	TRUE	2.76096134964252e-4	9.26194233770137e-5
153	125113225	125986980	2473	523	0	1	0	0	0	FALSE	1.39837777519217e-4	8.447393951988e-5
154	125987739	126436229	938	302	0	0	0	0	0	FALSE	9.77495483364411e-6	1.34623287814875e-5
155	126441721	127028517	1644	394	0	0	0	0	0	FALSE	1.16654680176927e-5	1.45573776508586e-5
156	127030538	127316138	689	179	0	0	0	0	0	FALSE	1.07674585277447e-5	1.88325233052983e-5
157	127317582	128187383	2534	466	0	0	0	0	0	FALSE	1.89776718376813e-5	2.31552717728998e-5
158	128188928	128633952	861	307	0	0	0	0	0	FALSE	1.34230906156224e-5	1.91360907311538e-5
159	128635853	128753825	311	98	0	0	0	0	0	FALSE	4.37598441258006e-6	1.05705337289842e-5
160	128756564	129451227	1508	400	0	0	0	0	0	FALSE	2.01243458478562e-5	2.41882919266652e-5
161	129453148	130059940	1464	345	0	0	0	0	0	FALSE	2.06633640366896e-5	2.65916582448532e-5
162	130061747	130340430	663	184	0	0	0	0	0	FALSE	7.64009898443257e-6	1.48536719625279e-5
163	130340670	130535570	619	169	0	0	0	0	0	FALSE	1.04804280692242e-5	1.91928376259133e-5
164	130535868	130651541	250	67	0	0	0	0	0	FALSE	1.94590614371669e-6	5.60937219524136e-6
165	130654405	131074648	1140	261	0	0	0	0	0	FALSE	8.73430257189158e-6	1.30350431373163e-5
166	131075133	131217949	316	113	0	0	0	0	0	FALSE	4.30435336668973e-6	1.00223465612192e-5
167	131221046	131429601	471	158	0	0	0	0	0	FALSE	8.85336423234654e-6	1.73959067360181e-5
168	131430031	131872637	880	291	0	0	0	0	0	FALSE	8.82434206128464e-6	1.18731895958462e-5
169	131873116	132766813	2165	618	0	0	0	0	0	FALSE	5.80856677810095e-5	5.20001689367452e-5
170	132767785	133043728	629	247	0	0	0	0	0	FALSE	3.09912537490882e-5	5.53621614269733e-5
171	133045390	133077576	69	24	0	0	0	0	0	FALSE	2.05261023403521e-6	9.10475186651567e-6
172	133078501	133575646	1097	304	0	0	0	0	0	FALSE	1.43270220008379e-5	1.98517005390303e-5
173	133578690	134217453	1409	451	0	0	0	0	0	FALSE	5.69815465574627e-5	5.66694399669368e-5
174	134218844	134347921	349	118	0	1	1	50	5	FALSE	1.47210161142679e-4	8.01104889884316e-5
175	134348915	134660704	1200	346	0	0	0	0	0	FALSE	1.30655456312289e-5	1.70785739969603e-5
176	134661577	134946396	1229	210	0	0	0	0	0	FALSE	1.97135129305785e-5	3.38984932770585e-5
