block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
28	7816464	8683997	2361	603	0	0	0	0	0	FALSE	2.8176939170441e-5	2.92403989294137e-5
29	8737278	9115765	892	199	0	0	0	0	0	FALSE	7.44415317507041e-6	1.29045621308178e-5
30	9118319	10026427	2444	319	0	0	0	0	0	FALSE	1.12997190049975e-5	1.5785981626433102e-05
31	10031745	10209711	556	177	0	0	0	0	0	FALSE	8.44068154099152e-6	1.71000197088748e-5
32	10215271	11276744	2404	590	0	0	0	0	0	FALSE	2.33036057382634e-5	2.2743041692347e-5
33	11284028	11525395	555	105	0	0	0	0	0	FALSE	4.11836316992679e-6	9.2655722918205e-6
34	11526765	13276345	3791	659	0	0	0	0	0	FALSE	3.35452319295047e-5	3.29820957444202e-5
35	13278822	13574131	691	218	0	0	0	0	0	FALSE	1.22941592899415e-5	2.26677146652516e-5
36	13576922	13712366	399	142	0	0	0	0	0	FALSE	4.68225835768453e-6	9.73905616508449e-6
37	13718203	13900599	293	56	0	0	0	0	0	FALSE	1.72616206594893e-6	5.28286513144457e-6
38	13900866	14507633	803	239	0	0	0	0	0	FALSE	9.235378452895e-6	1.43914888128276e-5
39	14509187	14658004	287	104	0	0	0	0	0	FALSE	4.5159923048029e-6	1.22332275477491e-5
40	14660815	15190752	1796	413	0	0	0	0	0	FALSE	1.27034063349138e-5	1.48774352163732e-5
41	15194205	15550532	584	144	0	0	0	0	0	FALSE	6.71798895437545e-6	1.46592683940932e-5
42	15558918	16177218	2591	417	0	0	0	0	0	FALSE	2.98202578052085e-5	3.38428817031803e-5
43	16183411	17051693	1795	411	0	0	0	0	0	FALSE	1.6981677379191e-5	2.17259122952921e-5
44	17053419	17085341	62	10	0	0	0	0	0	FALSE	2.62826694697591e-7	1.93883774598736e-6
45	17086171	17746940	1758	487	0	1	1	22	2	TRUE	1.92011764504727e-4	8.34774515969332e-5
46	17752689	17783613	87	28	0	0	0	0	0	FALSE	6.58198601535595e-7	2.87965472838652e-6
47	17784853	17937479	386	91	0	0	0	0	0	FALSE	2.95617755203297e-6	7.28341907419518e-6
48	17937758	18408839	1037	231	0	0	0	0	0	FALSE	1.85012647017705e-5	2.7928921021037e-5
49	18410369	19056153	1151	341	0	0	0	0	0	FALSE	1.32284150781525e-5	1.83947441584776e-5
50	19063559	20484866	3560	580	0	0	0	0	0	FALSE	5.36033719415073e-5	4.87531709674711e-5
51	20484975	22730500	7567	746	0	0	0	0	0	FALSE	2.91893777629141e-5	2.72097003567072e-5
52	22730738	29388898	12508	1353	0	0	0	0	0	FALSE	4.44262787293417e-5	3.02961614834246e-5
53	29390854	30112456	2398	535	0	0	0	0	0	FALSE	4.40642511672446e-5	4.91599803333747e-5
54	30115289	30376718	534	181	0	0	0	0	0	FALSE	7.87699277703886e-6	1.42046957212765e-5
55	30378420	30861683	921	258	0	0	0	0	0	FALSE	1.1776606947313e-5	1.77830758344904e-5
56	30865888	30971238	191	63	0	0	0	0	0	FALSE	2.06010225729171e-6	6.60575399172628e-6
57	30972962	31085074	259	52	0	0	0	0	0	FALSE	2.66320019639955e-6	1.06937628857116e-5
58	31086904	31380239	576	156	0	0	0	0	0	FALSE	6.51170572825985e-6	1.28923858137161e-5
59	31386008	32573303	2204	563	0	1	1	54	4	TRUE	2.38531666784132e-4	1.02955178143149e-4
60	32573668	33706293	3184	608	0	0	0	0	0	FALSE	2.449568660718e-5	2.33186020836752e-5
61	33708902	34140181	1269	310	0	0	0	0	0	FALSE	1.07055106369558e-5	1.41966483820503e-5
62	34140455	34431919	762	227	0	0	0	0	0	FALSE	8.08559415369994e-6	1.30976615883186e-5
63	34432650	35592260	2905	598	0	0	0	0	0	FALSE	2.26004591744637e-5	2.29370951300707e-5
64	35595222	35645915	90	32	0	0	0	0	0	FALSE	9.27608517571709e-7	3.94864299662499e-6
65	35648365	35938618	872	210	0	0	0	0	0	FALSE	8.90569411586981e-6	1.58140004597763e-5
66	35941248	36078876	326	122	0	0	0	0	0	FALSE	1.14298819450612e-5	2.28493776866583e-5
67	36079704	36301100	514	129	0	0	0	0	0	FALSE	7.79029597719311e-5	7.25880380165196e-5
68	36302612	39371013	7321	1146	1	2	1	10	1	TRUE	0.00120479207422237	2.00023964831349e-4
69	39377683	39721000	898	172	0	0	0	0	0	FALSE	1.92735648497674e-5	2.94422651680153e-5
70	39723378	40355859	1740	332	0	0	0	0	0	FALSE	1.62870572098829e-5	2.27861948884806e-5
71	40358795	41000457	1451	240	0	0	0	0	0	FALSE	4.17013967666558e-5	5.19787224496e-5
72	41001921	41682274	1643	374	0	0	0	0	0	FALSE	3.50180854055445e-5	4.66971031701432e-5
73	41689838	43859584	2922	621	1	1	1	4	1	TRUE	8.96854594478543e-4	1.83090124319195e-4
74	43865928	43953394	274	47	0	0	0	0	0	FALSE	1.84917530387164e-6	6.34611555741877e-6
75	43959642	44166187	503	124	0	0	0	0	0	FALSE	4.44494826413881e-6	9.42275444725926e-6
76	44168281	45200681	2707	598	0	0	0	0	0	FALSE	3.32965309685139e-5	3.95060735849564e-5
77	45200705	45433148	554	179	0	0	0	0	0	FALSE	1.68786452690457e-5	2.87373327636792e-5
78	45436753	46506809	2412	652	0	0	0	0	0	FALSE	4.16987594674896e-5	3.99047808785499e-5
79	46511260	48510390	4475	1123	0	0	0	0	0	FALSE	9.15594307203908e-5	6.52998102095367e-5
80	48510391	48569709	251	48	0	0	0	0	0	FALSE	3.59690002608935e-6	1.06969356052158e-5
81	48570886	49092234	1586	361	0	0	0	0	0	FALSE	1.2334204031531e-5	1.57747463443262e-5
82	49094856	49416936	660	169	0	0	0	0	0	FALSE	8.41196385596065e-6	1.75838825456134e-5
83	49417658	50237163	1805	464	0	1	0	0	0	FALSE	1.27114393873317e-4	7.6202464589473e-5
84	50243794	51062142	1748	495	0	0	0	0	0	FALSE	2.24164246663678e-5	2.9424019955327e-5
85	51062947	51154023	110	37	0	0	0	0	0	FALSE	1.16823888089621e-6	4.43095443385106e-6
86	51154695	51193146	73	40	0	0	0	0	0	FALSE	1.44937442608774e-6	5.04785203822948e-6
87	51194548	51251956	67	38	0	0	0	0	0	FALSE	1.15630273377814e-6	4.76498749342114e-6
88	51254187	51450534	606	183	2	4	2	6	2	TRUE	0.00370008634546953	3.62450624888688e-4
89	51450929	51546642	177	55	0	0	0	0	0	FALSE	2.35332929770638e-6	7.77166534624345e-6
90	51548548	51635741	124	75	0	0	0	0	0	FALSE	3.15808817385613e-6	8.55018043471973e-6
91	51639635	51900284	548	162	0	0	0	0	0	FALSE	6.48808761878964e-6	1.36957545540488e-5
92	51903331	52216154	1079	309	0	0	0	0	0	FALSE	2.00376038633068e-5	3.14010014580141e-5
93	52216331	52666303	1661	343	0	0	0	0	0	FALSE	1.35480745182847e-5	1.83816063543416e-5
94	52668369	52984708	1063	178	0	0	0	0	0	FALSE	9.32450326102208e-6	1.78516395591164e-5
95	52986801	53264297	841	193	0	0	0	0	0	FALSE	1.04323830665106e-5	1.81922200820131e-5
96	53266179	53426435	457	122	0	0	0	0	0	FALSE	3.67412389255823e-6	7.93952606725819e-6
97	53430896	53700385	639	212	0	0	0	0	0	FALSE	6.54520916895634e-6	1.06150853668016e-5
98	53703139	54102869	1459	388	0	0	0	0	0	FALSE	1.32823749293682e-5	1.6603373391271e-5
99	54106756	54248866	336	113	0	0	0	0	0	FALSE	6.86744759713715e-6	1.54951109758156e-5
100	54253140	54351901	250	71	0	0	0	0	0	FALSE	5.33138313862521e-6	1.44845827715919e-5
101	54356728	54456557	120	43	0	0	0	0	0	FALSE	1.62474303426004e-6	5.85207072794598e-6
102	54459884	54839102	793	252	0	0	0	0	0	FALSE	1.02840404660144e-5	1.63795565066726e-5
103	54839602	54875791	75	36	0	0	0	0	0	FALSE	1.22461465837328e-6	4.79093963283914e-6
104	54879851	55176262	1016	220	0	0	0	0	0	FALSE	9.12231374099374e-6	1.53904020389639e-5
105	55178778	55443630	522	120	0	0	0	0	0	FALSE	1.26462386678441e-5	2.69616543642504e-5
106	55446993	55574907	502	128	0	0	0	0	0	FALSE	3.81989467261564e-6	8.32670128816655e-6
107	55578064	55984214	965	363	0	0	0	0	0	FALSE	1.9947122599111e-5	2.53043307615752e-5
108	55985786	56365837	1035	365	0	0	0	0	0	FALSE	1.78917269585386e-5	2.24136296662818e-5
109	56368427	56578370	780	268	0	0	0	0	0	FALSE	1.16488171517958e-5	1.71669685682636e-5
110	56582814	56755449	466	133	0	0	0	0	0	FALSE	5.0014379258029e-6	9.9978913567687e-6
111	56755536	57132968	877	212	0	0	0	0	0	FALSE	7.12696273292923e-6	1.13109975804495e-5
112	57134651	57429131	628	204	0	0	0	0	0	FALSE	8.8758667189957e-6	1.52532663052922e-5
113	57430917	57521142	200	78	0	0	0	0	0	FALSE	4.04396219609633e-6	1.14279568984957e-5
114	57521742	57672441	434	127	0	0	0	0	0	FALSE	4.06033035389907e-6	8.83824910195791e-6
115	57674644	58538047	2359	481	0	0	0	0	0	FALSE	1.94249830773242e-5	2.146591766622e-5
116	58540860	59101970	1274	263	0	0	0	0	0	FALSE	9.85480658753444e-6	1.46316539085043e-5
