block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
37	21696931	22832447	3138	588	0	0	0	0	0	FALSE	2.01992940449921e-5	2.14872519589502e-5
38	22833423	23854149	2174	493	0	0	0	0	0	FALSE	2.06603567206091e-5	2.27230817000033e-5
39	23854482	24438635	1325	435	0	0	0	0	0	FALSE	1.54177451720404e-5	1.84084764810579e-5
40	24439865	24754220	663	165	0	0	0	0	0	FALSE	5.84392118822478e-6	1.07657149489783e-5
41	24760988	24992398	671	140	0	0	0	0	0	FALSE	6.62852146780655e-6	1.58975564314659e-5
42	24995018	25469207	1414	313	0	0	0	0	0	FALSE	9.58855309976949e-6	1.29202116436153e-5
43	25471374	25603932	327	77	0	0	0	0	0	FALSE	2.14042508457422e-6	5.53778619195606e-6
44	25609322	25984065	801	241	0	0	0	0	0	FALSE	1.99003922433694e-5	3.27038165259885e-5
45	25985764	26181724	374	115	0	0	0	0	0	FALSE	8.52374057368179e-6	1.84167514451584e-5
46	26185994	27342582	2052	549	0	0	0	0	0	FALSE	1.65003195039299e-5	1.64997689488337e-5
47	27344193	27906228	1952	392	0	0	0	0	0	FALSE	1.1697362711279e-5	1.36909158530384e-5
48	27909347	28928041	3413	535	0	0	0	0	0	FALSE	1.59164629144394e-5	1.61697336593174e-5
49	28928165	29128372	760	93	0	0	0	0	0	FALSE	3.66736097792479e-6	9.4987384342678e-6
50	29129308	30153278	2833	392	0	0	0	0	0	FALSE	1.77338263006277e-5	2.49932035784859e-5
51	30155903	31313414	3925	672	0	0	0	0	0	FALSE	2.59603803658142e-5	2.52210748945865e-5
52	31313890	31397782	222	42	0	0	0	0	0	FALSE	2.19601073490238e-6	7.70170131247155e-6
53	31399060	32322054	3091	466	0	0	0	0	0	FALSE	2.43189800006416e-5	3.02411210466602e-5
54	32323374	33200267	2814	354	0	0	0	0	0	FALSE	3.52903956466312e-5	4.85670165195202e-5
55	33201032	35254545	4651	549	0	0	0	0	0	FALSE	2.06713490718437e-5	2.64076760840526e-5
56	35255255	36671160	5127	698	0	0	0	0	0	FALSE	3.24656151597885e-5	2.96308520267721e-5
57	36674148	37555419	2882	513	0	0	0	0	0	FALSE	2.89542748603136e-5	3.29841315171792e-5
58	37555702	37896685	1218	288	0	0	0	0	0	FALSE	1.11254059888416e-5	1.5625467573777e-5
59	37898961	38202999	932	283	0	0	0	0	0	FALSE	2.32382064246301e-5	3.92921964485906e-5
60	38203553	38979669	2178	462	0	0	0	0	0	FALSE	2.6743067358199e-5	3.01839948016746e-5
61	38979936	40465921	3694	843	0	0	0	0	0	FALSE	7.6267716628447e-5	5.83966104116518e-5
62	40467790	40583160	187	63	0	0	0	0	0	FALSE	2.83029235265027e-6	8.39802404884656e-6
63	40585050	40658559	139	47	0	0	0	0	0	FALSE	2.71230372852914e-6	9.10438038433993e-6
64	40662521	41623302	2578	589	0	0	0	0	0	FALSE	2.23194903471355e-5	2.42496071920419e-5
65	41626807	42211989	1737	292	0	0	0	0	0	FALSE	1.11650811631439e-5	1.5542940018154e-5
66	42213011	44139728	6051	979	0	0	0	0	0	FALSE	4.5953277988655e-5	3.77249270049654e-5
67	44142859	47411472	8398	1487	0	0	0	0	0	FALSE	8.22394572906432e-5	5.65776192160572e-5
68	47412721	53877433	5826	1054	0	0	0	0	0	FALSE	5.21068920498059e-5	3.92753478162035e-5
69	53879085	54656948	1996	377	0	0	0	0	0	FALSE	1.21072533957093e-5	1.47967248795303e-5
70	54658141	55683735	2141	477	0	0	0	0	0	FALSE	2.07112150654677e-5	2.4928159248692e-5
71	55685176	55952181	607	142	0	0	0	0	0	FALSE	8.00604033913107e-6	1.57098212717563e-5
72	55952406	55984507	57	25	0	0	0	0	0	FALSE	7.32574326478862e-7	3.70428168820178e-6
73	55986238	57102779	3395	558	0	0	0	0	0	FALSE	2.02432393611668e-5	2.14750513794632e-5
74	57107952	57635955	1501	282	0	0	0	0	0	FALSE	9.8306783698351e-6	1.41633826495408e-5
75	57637899	58029200	1258	292	0	0	0	0	0	FALSE	1.43879043593367e-5	2.29028976191302e-5
76	58032178	58699057	1866	397	0	0	0	0	0	FALSE	1.36858389486175e-5	1.65609873755383e-5
77	58699492	60739796	6898	996	0	0	0	0	0	FALSE	3.72666804064872e-5	2.98041752086795e-5
78	60741765	61967348	4577	557	0	0	0	0	0	FALSE	2.62921839693991e-5	2.82006149180307e-5
79	61974697	62163509	564	108	0	0	0	0	0	FALSE	3.8655701025966e-6	9.18837657016332e-6
80	62165803	64125181	5189	885	0	0	0	0	0	FALSE	5.91811850967455e-5	5.16209440232002e-5
81	64126616	66598925	7457	991	0	0	0	0	0	FALSE	3.80141976692255e-5	2.90109665807239e-5
82	66600156	67609904	2754	408	0	0	0	0	0	FALSE	1.69422400802734e-5	2.16764525665079e-5
83	67610299	69267054	4263	654	0	0	0	0	0	FALSE	2.37719915808146e-5	2.21764324864924e-5
84	69270469	70517952	4178	330	0	0	0	0	0	FALSE	1.12064009676019e-5	1.48773866479296e-5
85	70519904	71520178	3521	424	0	0	0	0	0	FALSE	1.76237310825715e-5	2.23929952765292e-5
86	71521722	72414293	1755	278	0	0	0	0	0	FALSE	8.57697247646746e-6	1.1932195762898e-5
87	72418333	73255748	1832	267	0	0	0	0	0	FALSE	1.013122610179e-5	1.56003710858109e-5
88	73256856	74885359	3550	544	2	3	3	28	6	TRUE	0.00128412134675236	2.19047106232481e-4
89	74885369	75629591	1480	241	0	0	0	0	0	FALSE	9.76788392523287e-6	1.46582370044365e-5
90	75630576	75746697	268	47	0	0	0	0	0	FALSE	1.42251184236823e-6	4.67786642869698e-6
91	75747581	77732613	5866	947	0	0	0	0	0	FALSE	4.10614538939361e-5	3.24211300007595e-5
92	77734764	77766671	71	15	0	0	0	0	0	FALSE	4.54273769160125e-7	2.86694337601364e-6
93	77769781	78537653	2539	432	0	0	0	0	0	FALSE	4.80003679610567e-5	4.80033168408143e-5
94	78542259	80101826	3938	643	0	0	0	0	0	FALSE	2.66455056412369e-5	2.58815096084389e-5
95	80102263	81058340	2013	346	0	0	0	0	0	FALSE	1.05373800674365e-5	1.36443547193048e-5
96	81061233	82332999	2843	463	0	0	0	0	0	FALSE	1.62206777854685e-5	1.84117430572294e-5
97	82339023	82644463	904	210	0	0	0	0	0	FALSE	7.81973104873212e-6	1.29580471948886e-5
98	82645405	83439161	2100	358	0	0	0	0	0	FALSE	1.60862733205004e-5	2.24691120677994e-5
99	83442632	84006157	1527	236	0	0	0	0	0	FALSE	1.0884669552735e-5	1.77999219631387e-5
100	84006968	84264134	631	98	0	0	0	0	0	FALSE	3.16945935705078e-6	8.09858138344821e-6
101	84275731	85080265	1639	294	0	0	0	0	0	FALSE	6.33554316248482e-5	6.04210990478355e-5
102	85081980	86437368	2765	364	0	0	0	0	0	FALSE	1.59236115277962e-5	2.21584814876338e-5
103	86438396	86603062	583	65	0	0	0	0	0	FALSE	2.49917793770844e-6	7.16415305983116e-6
104	86604148	88501530	4847	746	0	0	0	0	0	FALSE	2.69755291494494e-5	2.60399990682733e-5
105	88502342	89310367	2305	474	0	0	0	0	0	FALSE	2.60008344590923e-5	2.88139370659284e-5
106	89311962	90127106	2031	326	0	0	0	0	0	FALSE	5.98276721417492e-5	5.62847661613546e-5
107	90127565	91311288	2972	549	0	0	0	0	0	FALSE	2.3756543941409e-5	2.52021940249283e-5
108	91312751	92636676	3583	661	0	0	0	0	0	FALSE	2.55374152734476e-5	2.52173764969505e-5
109	92644895	94760262	4451	817	0	0	0	0	0	FALSE	3.89944108468148e-5	3.33247941543144e-5
110	94761097	95599103	1928	331	0	1	1	34	2	TRUE	7.80939734005207e-4	1.6271561802387e-4
111	95601696	96209359	1455	309	0	0	0	0	0	FALSE	1.45012355189348e-5	2.12378480735455e-5
112	96209804	96379021	492	120	0	0	0	0	0	FALSE	5.65455498259836e-6	1.22629756406412e-5
113	96379181	96872010	1969	333	0	0	0	0	0	FALSE	1.03625544317802e-5	1.30791177048494e-5
114	96873512	99528398	6555	846	0	0	0	0	0	FALSE	2.815734470531e-5	2.32658869209524e-5
115	99530638	101134543	4912	788	0	0	0	0	0	FALSE	6.16403247272762e-5	5.35943042465252e-5
116	101136083	102701858	3997	653	0	0	0	0	0	FALSE	3.92863840944972e-5	4.84698384892782e-5
117	102702604	103388565	1581	284	0	0	0	0	0	FALSE	2.60067346621082e-5	4.020129722421e-5
118	103389013	104923465	3320	481	0	0	0	0	0	FALSE	2.38663487861748e-5	2.78094561670254e-5
119	104923486	106506172	3505	638	1	1	1	2	1	TRUE	0.00167310422194697	2.35432016589311e-4
120	106508526	108124872	3739	594	0	0	0	0	0	FALSE	4.03551435372968e-5	3.87984728535488e-5
121	108126646	109650418	3428	622	0	0	0	0	0	FALSE	3.28786359557581e-5	3.35475207907097e-5
122	109656376	109980374	999	212	0	0	0	0	0	FALSE	1.4445154046647e-5	2.69704567244503e-5
123	109981524	111060898	2332	457	0	0	0	0	0	FALSE	2.30922783826381e-5	2.65896437905366e-5
124	111063990	111511087	1271	273	0	0	0	0	0	FALSE	1.16223275602832e-5	1.69427791628965e-5
125	111515874	111934019	741	135	0	0	0	0	0	FALSE	1.70712047457047e-5	3.28130726879173e-5
126	111934020	113246963	2949	485	0	0	0	0	0	FALSE	1.71929340845011e-5	1.87340517900646e-5
127	113246972	113917314	1521	299	0	0	0	0	0	FALSE	1.2636422763635e-5	2.08357204787037e-5
128	113918703	114329793	1026	274	0	0	0	0	0	FALSE	9.93989967668888e-6	1.43556873932891e-5
129	114330615	115296718	2115	354	0	0	0	0	0	FALSE	1.54422265406813e-5	2.13820458452448e-5
130	115298186	115665320	1190	138	0	0	0	0	0	FALSE	5.24108487041778e-6	1.09573221664791e-5
131	115670163	118222093	6870	939	0	0	0	0	0	FALSE	5.8322286222959e-5	4.74764618273351e-5
132	118222996	119908322	4593	694	0	0	0	0	0	FALSE	4.10796299540638e-5	4.19560634645454e-5
133	119911079	121395169	4532	644	0	0	0	0	0	FALSE	2.76837338231674e-5	2.66726192569762e-5
134	121395702	122656934	4747	811	0	0	0	0	0	FALSE	7.3303460655364507e-05	6.27579439939976e-5
135	122657875	124386745	4398	698	0	0	0	0	0	FALSE	2.59914556866222e-5	2.5168982149269e-5
136	124387047	126530985	6179	1167	0	0	0	0	0	FALSE	7.52995510705033e-5	5.4411956580983e-5
137	126532889	127274177	2103	387	0	0	0	0	0	FALSE	1.76222320541943e-5	2.24384389472692e-5
138	127274267	129678172	5333	1050	0	0	0	0	0	FALSE	3.80996830298095e-5	2.96749230568572e-5
139	129682170	131098379	3419	577	0	0	0	0	0	FALSE	2.69381691948276e-5	2.98340037980428e-5
140	131101468	131620213	1266	210	0	0	0	0	0	FALSE	1.24312917352292e-5	2.06013677497723e-5
141	131622448	134343482	7220	874	0	0	0	0	0	FALSE	3.45254970837192e-5	2.94857016181196e-5
142	134343944	135806434	3184	442	0	0	0	0	0	FALSE	1.85345089337324e-5	2.1763985024165e-5
143	135806672	137401308	4027	640	0	0	0	0	0	FALSE	2.39078206200612e-5	2.31957469455169e-5
144	137403783	137538943	461	50	0	0	0	0	0	FALSE	1.42628037559457e-6	4.6941958210587e-6
145	137540816	138540874	3089	588	0	0	0	0	0	FALSE	2.59787583529353e-5	2.58000895596098e-5
146	138544044	139556479	2767	598	0	0	0	0	0	FALSE	3.4521418581878e-5	3.59976270182952e-5
147	139557093	139827038	529	146	0	0	0	0	0	FALSE	5.27745712389859e-6	1.10117195369672e-5
148	139828486	140535993	1498	264	0	0	0	0	0	FALSE	1.41364247391939e-5	2.17009813944542e-5
149	140536648	141049184	1018	363	0	1	0	0	0	FALSE	1.2110629567263e-4	8.41559439087913e-5
150	141051358	141977195	1885	452	0	0	0	0	0	FALSE	2.74901291594181e-5	3.14100040690659e-5
151	141979579	143441052	3351	532	0	0	0	0	0	FALSE	2.47024972374813e-5	2.77088244358454e-5
152	143443435	145226422	4380	546	0	0	0	0	0	FALSE	3.21817447296235e-5	3.6644505748542e-5
153	145227600	146238571	1432	311	0	0	0	0	0	FALSE	1.08099832923614e-5	1.52407188589633e-5
154	146243468	146872559	1076	289	0	0	0	0	0	FALSE	9.43639729203521e-6	1.33302717469202e-5
155	146873053	148522512	3753	635	0	0	0	0	0	FALSE	3.96486587376844e-5	3.99653485598705e-5
156	148524852	149137441	1040	267	0	0	0	0	0	FALSE	1.67834109529757e-5	2.36086374980275e-5
157	149138507	150641216	2953	568	0	0	0	0	0	FALSE	2.39950365422838e-5	2.62174417032146e-5
158	150643303	153231570	5805	1098	0	0	0	0	0	FALSE	9.79186975795055e-5	6.66912903627048e-5
159	153233476	153527399	540	57	0	0	0	0	0	FALSE	2.03856750885865e-6	6.60255233999549e-6
160	153531444	153565645	85	28	0	0	0	0	0	FALSE	9.34573412668191e-7	4.2354773011398e-6
161	153565838	154014468	1160	250	0	0	0	0	0	FALSE	9.23880668834936e-6	1.41606242626088e-5
162	154015203	154478736	1023	230	0	0	0	0	0	FALSE	9.92290619333597e-6	1.62544801056213e-5
163	154479430	155052013	1509	335	0	0	0	0	0	FALSE	2.33622809298767e-5	3.17842140729721e-5
164	155055498	155772689	1487	315	0	0	0	0	0	FALSE	1.08892574438039e-5	1.48333171273471e-5
165	155773762	156556703	1755	322	0	0	0	0	0	FALSE	1.13066317300327e-5	1.50825498296462e-5
166	156557255	156740471	475	134	0	0	0	0	0	FALSE	6.75438610290918e-6	1.42989594922143e-5
167	156741858	157886666	3491	629	0	0	0	0	0	FALSE	3.89422812542186e-5	4.00244207820939e-5
168	157886846	158740707	2326	351	0	0	0	0	0	FALSE	1.10017276166414e-5	1.38332806737075e-5
169	158741699	160821991	4891	763	0	0	0	0	0	FALSE	2.91764864005624e-5	2.77867057919833e-5
170	160824427	162238540	4742	787	0	0	0	0	0	FALSE	2.64246966157263e-5	2.34402635950963e-5
171	162241594	163938599	5289	858	0	0	0	0	0	FALSE	3.25968895095824e-5	2.76629939574393e-5
172	163940247	163968422	62	8	0	0	0	0	0	FALSE	1.7171351525473e-7	1.2540922966731e-6
173	163968598	163999153	53	21	0	0	0	0	0	FALSE	6.20588352732383e-7	3.25731610173094e-6
174	164002552	165471368	4187	759	0	0	0	0	0	FALSE	2.65733543123165e-5	2.35908493929844e-5
175	165472446	165807925	1333	242	0	0	0	0	0	FALSE	2.3527608754441e-5	3.60496032927905e-5
176	165808112	166924271	2984	620	0	0	0	0	0	FALSE	2.26860186426062e-5	2.18492082845202e-5
177	166925032	167645134	2430	252	0	0	0	0	0	FALSE	1.12409455693176e-5	1.89464970863749e-5
178	167645237	168618044	3171	514	0	0	0	0	0	FALSE	2.75540053618786e-5	3.08129955467644e-5
179	168620320	169576254	2853	521	0	0	0	0	0	FALSE	2.20687019770394e-5	2.66095644270195e-5
180	169580126	169974291	825	186	0	0	0	0	0	FALSE	1.12270308568563e-5	1.95151407353907e-5
181	169974633	170681015	1487	250	0	0	0	0	0	FALSE	7.29798517798572e-5	6.52750860129191e-5
182	170683975	172759036	6338	828	0	0	0	0	0	FALSE	3.3479197018409e-5	2.93050202196119e-5
183	172761218	172906241	192	55	0	0	0	0	0	FALSE	1.8203692903786e-6	5.8539456766395e-6
184	172911161	174445021	2860	555	0	0	0	0	0	FALSE	2.5558359503722e-5	2.72285989496336e-5
185	174445282	174836341	886	262	0	0	0	0	0	FALSE	9.94259074365707e-6	1.53140068715973e-5
186	174837887	175105239	540	131	0	0	0	0	0	FALSE	4.7807561478529e-6	9.7513050543131e-6
187	175105610	175960360	2180	449	0	0	0	0	0	FALSE	1.93152438333108e-5	2.22856121606054e-5
188	175961726	176670796	1770	303	0	0	0	0	0	FALSE	1.07100622159803e-5	1.46179069245935e-5
189	176671059	177292032	1733	419	0	0	0	0	0	FALSE	1.93147521117751e-5	2.29521967768805e-5
190	177296127	178295695	2718	494	0	0	0	0	0	FALSE	2.53429519073822e-5	2.99956747792495e-5
191	178296148	179391633	2571	528	0	0	0	0	0	FALSE	1.87308123212301e-5	1.94652932225504e-5
192	179392899	179713015	1145	212	0	0	0	0	0	FALSE	1.3049419210066e-5	2.08765339223038e-5
193	179715635	179932425	477	66	0	0	0	0	0	FALSE	1.87340398090175e-6	5.12331139348649e-6
194	179935759	181124631	4448	857	0	0	0	0	0	FALSE	3.23230852881091e-5	2.74691797529529e-5
195	181125964	181358718	830	239	0	0	0	0	0	FALSE	7.09031313194244e-6	1.06975127704475e-5
196	181359913	181782616	1113	293	0	0	0	0	0	FALSE	1.30779762934143e-5	1.88943326255698e-5
197	181783108	182153781	1139	326	0	0	0	0	0	FALSE	1.53606735863285e-5	2.23318451897377e-5
198	182155026	182738800	2065	556	0	0	0	0	0	FALSE	5.35787750017027e-5	5.70692053757975e-5
199	182739018	182944203	474	156	0	0	0	0	0	FALSE	4.74389992029195e-6	9.62159432993348e-6
200	182957546	183124933	355	139	0	0	0	0	0	FALSE	5.08533220558125e-6	1.04997409953857e-5
201	183125119	183520029	1073	315	0	0	0	0	0	FALSE	1.19022741766386e-5	1.58935481709563e-5
202	183521798	183692908	538	170	0	0	0	0	0	FALSE	5.21963207010075e-6	9.44595458352263e-6
203	183695003	183761345	141	55	0	0	0	0	0	FALSE	3.13988672464381e-6	1.02256689061939e-5
204	183763618	184324319	1463	339	0	0	0	0	0	FALSE	1.02498322952943e-5	1.36217198613408e-5
205	184324768	184579421	1070	276	0	0	0	0	0	FALSE	1.25238999665917e-5	2.07624822437234e-5
206	184581820	184848071	665	207	0	0	0	0	0	FALSE	6.40082299768249e-6	1.08279959212911e-5
207	184850033	185329227	1091	351	0	0	0	0	0	FALSE	2.29356594528322e-5	3.04186741105437e-5
208	185330669	185480256	302	107	0	0	0	0	0	FALSE	3.86924975878559e-6	9.09062150540206e-6
209	185480590	185798701	938	206	0	0	0	0	0	FALSE	4.00825870590351e-5	5.36960049818725e-5
210	185800292	185980544	559	147	0	0	0	0	0	FALSE	4.94847357422281e-6	9.6499735174797e-6
211	185982693	186523769	1294	294	0	0	0	0	0	FALSE	1.3721459387001e-5	1.96096404906986e-5
212	186524390	186883782	982	347	0	0	0	0	0	FALSE	2.00796698242493e-5	2.89041627163449e-5
213	186883819	187392253	1447	406	0	0	0	0	0	FALSE	1.61648818066232e-5	1.9480327403493e-5
214	187392799	187679340	769	241	0	0	0	0	0	FALSE	1.08541694128719e-5	1.7575591727516e-5
215	187680241	187980864	881	216	0	0	0	0	0	FALSE	6.71515237348884e-6	1.15314217945632e-5
216	187981575	188718859	1828	440	0	0	0	0	0	FALSE	1.88809446052529e-5	2.13629394288331e-5
217	188728286	188857239	300	64	0	0	0	0	0	FALSE	1.79922891136981e-6	5.50915409382672e-6
218	188857692	189154706	1093	353	0	0	0	0	0	FALSE	1.17160622328256e-5	1.51630269899231e-5
219	189155114	189541364	1742	404	0	0	0	0	0	FALSE	1.43023051662576e-5	1.75977957636607e-5
220	189541540	190067986	2696	590	0	0	0	0	0	FALSE	2.06266982010809e-5	2.00835522226355e-5
221	190068044	190600617	1524	282	0	0	0	0	0	FALSE	1.06244992802019e-5	1.56284060105387e-5
222	190641170	190904950	470	61	0	0	0	0	0	FALSE	2.32032215102435e-6	7.71500810708803e-6
