block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
68	49528199	49886366	811	305	0	0	0	0	0	FALSE	1.37393307458895e-5	1.99229743442672e-5
69	49893461	50463530	1127	310	0	0	0	0	0	FALSE	1.6537344849357e-5	2.2450019581926e-5
70	50466678	51064083	1052	310	0	0	0	0	0	FALSE	1.10030818227719e-5	1.54576429782661e-5
71	51067936	51319986	608	185	0	0	0	0	0	FALSE	8.24505196952853e-6	1.66318032319306e-5
72	51324733	51942294	1325	302	0	0	0	0	0	FALSE	1.93126027801519e-5	3.19816327297927e-5
73	51944408	52651671	1571	420	0	0	0	0	0	FALSE	2.08213176600832e-5	2.4489544724577e-5
74	52652780	53074023	1200	259	0	0	0	0	0	FALSE	9.48598470197715e-6	1.39231033055808e-5
75	53079614	53984623	1880	370	0	0	0	0	0	FALSE	2.12050904000391e-5	2.64368584893e-5
76	53988978	54358578	901	240	0	1	0	0	0	FALSE	1.3058475962663e-4	7.82873544037879e-5
77	54359473	54737844	989	255	0	1	1	25	4	FALSE	1.78582829497731e-4	9.65565453929496e-5
78	54743397	54993474	502	100	0	0	0	0	0	FALSE	5.88307929751814e-6	1.40762264428519e-5
79	54996637	55223305	593	165	0	0	0	0	0	FALSE	6.13538801723725e-6	1.10670501822714e-5
80	55225083	55906358	1943	457	0	0	0	0	0	FALSE	2.66220000978911e-5	3.40137697181673e-5
81	55906487	57020327	3129	731	0	0	0	0	0	FALSE	4.35980993019295e-5	3.94561047364727e-5
82	57020626	57696229	1851	537	1	2	2	10	5	TRUE	4.98089414022856e-4	1.3523662149393e-4
83	57697236	57938407	614	172	0	1	0	0	0	FALSE	1.01875450009179e-4	8.46591253846629e-5
84	57938755	58510319	1599	340	0	1	0	0	0	FALSE	1.53093884912698e-4	7.98483246505355e-5
85	58512545	59029950	2087	278	0	0	0	0	0	FALSE	1.02101683789051e-5	1.75302540330718e-5
86	59031955	59887643	2016	368	0	0	0	0	0	FALSE	1.34707504765076e-5	1.73821994506949e-5
87	59887681	61122783	3199	679	0	0	0	0	0	FALSE	2.83714009864116e-5	2.80918695813858e-5
88	61123147	62364770	2266	462	0	0	0	0	0	FALSE	1.72760211555506e-5	1.91379088132323e-5
89	62367117	62569782	405	100	0	0	0	0	0	FALSE	3.68484929245169e-6	8.79505224896685e-6
90	62571364	63399750	1945	411	0	0	0	0	0	FALSE	2.21606199532205e-5	2.51156357584219e-5
91	63401297	63834973	683	150	0	0	0	0	0	FALSE	5.13415687308525e-5	5.77040998535675e-5
92	63837421	65904987	5546	1247	0	0	0	0	0	FALSE	5.10181585764031e-5	4.56883449367397e-5
93	65905297	66398291	1347	347	0	0	0	0	0	FALSE	1.33827041097623e-5	1.94350534405632e-5
94	66398766	69541418	5470	1086	0	0	0	0	0	FALSE	1.04960868313712e-4	6.75287176153302e-5
95	69542541	73139613	6290	1334	0	0	0	0	0	FALSE	1.03386218976901e-4	6.28431022627686e-5
96	73139964	73543220	888	340	0	0	0	0	0	FALSE	1.79723985446004e-5	2.32132635857525e-5
97	73544257	74085853	979	398	0	0	0	0	0	FALSE	2.91208861496071e-5	3.69205261387622e-5
98	74087933	74977870	2238	554	0	0	0	0	0	FALSE	2.86190862763631e-5	3.28275851887199e-5
99	74979243	76547264	4335	796	0	0	0	0	0	FALSE	2.73153678991453e-5	2.33874024559017e-5
100	76547281	77739631	4034	931	0	0	0	0	0	FALSE	4.01695809124874e-5	3.25744013969635e-5
101	77741022	77912843	656	193	0	0	0	0	0	FALSE	9.34212747819334e-6	1.6903191271605e-5
102	77915260	77967548	178	50	0	0	0	0	0	FALSE	1.87561514743209e-6	6.12385234614596e-6
103	77967802	78948945	4876	1365	0	0	0	0	0	FALSE	1.15650749034294e-4	6.53372475086667e-5
104	78949366	79134815	701	305	0	0	0	0	0	FALSE	1.41440140794632e-5	2.13117959482248e-5
105	79135769	79465813	1015	452	0	0	0	0	0	FALSE	4.98611030871313e-5	4.96484846220456e-5
106	79466556	79553091	243	87	0	0	0	0	0	FALSE	4.29298429161434e-6	1.14705619888574e-5
107	79553367	79630802	255	96	0	0	0	0	0	FALSE	6.61273228795062e-6	1.64079136642141e-5
108	79634325	79656313	81	34	0	0	0	0	0	FALSE	1.23843022651966e-6	4.97105247047647e-6
109	79657346	80558045	3113	829	0	0	0	0	0	FALSE	1.89555239689085e-4	8.76960496698736e-5
110	80558385	81193156	2261	515	0	0	0	0	0	FALSE	2.55439740626849e-5	2.62068353933596e-5
111	81193321	81264597	338	73	0	0	0	0	0	FALSE	2.15901584086709e-6	6.06731189966314e-6
112	81265949	81683472	1142	376	0	0	0	0	0	FALSE	1.37637740194783e-5	1.64176478251166e-5
113	81684156	81999826	1033	405	0	0	0	0	0	FALSE	1.38320871272137e-5	1.67658883839758e-5
114	82004292	82677892	2568	659	0	1	1	110	5	TRUE	1.79215110042184e-4	7.88814468135246e-5
115	82678897	83080940	1642	538	0	0	0	0	0	FALSE	1.97941423999239e-5	2.24204097503468e-5
116	83082479	83234338	592	127	0	0	0	0	0	FALSE	5.49088829119678e-6	1.36591670164871e-5
117	83235650	83249287	75	13	0	0	0	0	0	FALSE	5.45786003418871e-7	3.79043667227252e-6
118	83250550	83779707	1942	678	0	0	0	0	0	FALSE	2.67506848815115e-5	2.54334217972135e-5
119	83780084	84057203	1232	350	0	0	0	0	0	FALSE	1.36203920335427e-5	1.73368573251991e-5
120	84057571	84349763	1052	421	0	0	0	0	0	FALSE	1.63217537108421e-5	2.06662375291581e-5
121	84351356	84445344	380	159	0	0	0	0	0	FALSE	5.44213060618219e-6	1.06285799541341e-5
122	84446384	84641287	838	300	0	0	0	0	0	FALSE	1.21113096390559e-5	1.65550307431736e-5
123	84641905	84730046	256	69	0	0	0	0	0	FALSE	7.54593142824005e-6	1.95614009938401e-5
124	84731192	85453314	2170	798	0	0	0	0	0	FALSE	1.27184063738372e-4	8.26352108334982e-5
125	85453962	85541102	206	76	0	0	0	0	0	FALSE	3.89596927900702e-6	1.02894112674069e-5
126	85541730	85654935	145	82	0	0	0	0	0	FALSE	1.37403581716991e-5	3.91785903130305e-5
127	85657179	86036524	726	281	0	0	0	0	0	FALSE	8.66971631419088e-6	1.28482364101339e-5
128	86039393	86155964	410	159	0	0	0	0	0	FALSE	5.15592671766408e-6	9.92746505116037e-6
129	86156860	86359792	651	256	0	0	0	0	0	FALSE	2.68861965071522e-5	3.8014800611797e-5
130	86360864	86745318	1415	512	0	0	0	0	0	FALSE	1.93910795515097e-5	2.24857121353627e-5
131	86747045	86814746	244	102	0	0	0	0	0	FALSE	3.27694580463783e-6	7.96972595182695e-6
132	86815820	86930650	312	95	0	0	0	0	0	FALSE	4.2399787918096e-6	1.03891242175405e-5
133	86932609	86981136	146	53	0	0	0	0	0	FALSE	1.4777081397163e-6	5.01125819157736e-6
134	86981532	87669901	2105	651	0	0	0	0	0	FALSE	4.16075937460393e-5	4.10995477252449e-5
135	87670373	87941180	961	274	0	0	0	0	0	FALSE	1.36567781785979e-5	1.96951451885769e-5
136	87941771	88445675	1299	287	0	0	0	0	0	FALSE	6.80421642211577e-5	5.92844198872307e-5
137	88454435	88552370	248	71	0	0	0	0	0	FALSE	4.85148729052378e-6	1.27780556990624e-5
138	88554907	88716122	495	167	0	0	0	0	0	FALSE	5.00135404893528e-6	9.23575847879122e-6
139	88716342	90174092	4507	1208	0	0	0	0	0	FALSE	8.43229950198614e-5	5.74312616423829e-5
