block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
23	10815421	10964264	299	113	0	0	0	0	0	FALSE	1.37178179131034e-5	2.78166397893289e-5
24	10968701	11752140	1685	357	0	0	0	0	0	FALSE	1.22743423024982e-5	1.68542848106484e-5
25	11758107	11813784	86	32	0	0	0	0	0	FALSE	8.14783459944204e-6	2.76364784584132e-5
26	11822734	12198362	977	169	0	0	0	0	0	FALSE	7.67453549115916e-6	1.53545800530091e-5
27	12204354	12269332	145	49	0	0	0	0	0	FALSE	1.52405980042662e-6	5.41918773388533e-6
28	12271768	12676455	874	211	0	0	0	0	0	FALSE	7.92725997826481e-6	1.32238331824549e-5
29	12676607	13189595	654	90	0	0	0	0	0	FALSE	3.68209396852164e-6	9.45857248505687e-6
30	13497768	13928213	399	110	0	0	0	0	0	FALSE	6.14077736484901e-6	1.43292068729264e-5
31	13928985	14171622	764	134	0	0	0	0	0	FALSE	4.42223107483761e-6	9.49380375229358e-6
32	14175105	14625524	1321	308	0	0	0	0	0	FALSE	1.40725927774715e-5	2.2164440340119e-5
33	14629281	15100113	1243	385	0	0	0	0	0	FALSE	1.76887898175236e-5	2.39427416626721e-5
34	15100216	15153656	145	53	0	0	0	0	0	FALSE	7.67084710475718e-6	2.15581477371895e-5
35	15154443	15182153	87	25	0	0	0	0	0	FALSE	1.02304761312382e-6	5.76018306543005e-6
36	15183309	15426069	551	181	0	0	0	0	0	FALSE	6.92908625966995e-6	1.20843906938132e-5
37	15426594	15570989	519	107	0	0	0	0	0	FALSE	3.9945900655035e-6	9.41505998034681e-6
38	15572354	15684051	314	63	0	0	0	0	0	FALSE	1.6856382207176e-6	4.76558072677915e-6
39	15687059	17495299	3768	706	0	0	0	0	0	FALSE	1.3498651413902e-4	7.95111242844331e-5
40	17496088	17545989	178	41	0	0	0	0	0	FALSE	1.62444923671204e-6	6.26960174026877e-6
41	17546230	17923518	1262	282	0	0	0	0	0	FALSE	1.40858629383408e-5	2.26861884560718e-5
42	17923847	18484110	1134	329	0	0	0	0	0	FALSE	1.53824175286948e-5	2.28536872599473e-5
43	18487716	18513386	71	31	0	0	0	0	0	FALSE	9.39774997768848e-7	3.82702507159081e-6
44	18513477	18661583	297	96	0	0	0	0	0	FALSE	4.51858829355144e-6	1.07525337816296e-5
45	18664531	19050951	970	309	0	0	0	0	0	FALSE	1.15871388975433e-5	1.6714669228462e-5
46	19054127	20058239	2934	602	0	0	0	0	0	FALSE	2.81815780272966e-5	3.25572157081482e-5
47	20060965	20468155	1080	287	0	0	0	0	0	FALSE	1.14977331903253e-5	1.73271303124271e-5
48	20472808	21009800	1330	341	0	0	0	0	0	FALSE	1.21976693248968e-5	1.66703468674585e-5
49	21011346	21976289	2251	482	0	0	0	0	0	FALSE	3.09565021244102e-5	3.71754960249173e-5
50	21979230	22734979	2250	549	0	0	0	0	0	FALSE	2.39440335199129e-5	2.65555023342386e-5
51	22737946	23090913	686	241	0	0	0	0	0	FALSE	1.50436772272485e-5	2.36254456901335e-5
52	23092026	23909515	1446	320	0	0	0	0	0	FALSE	1.15532331478228e-5	1.54601415275837e-5
53	23910170	24526135	935	226	0	0	0	0	0	FALSE	1.63822672023581e-5	2.56229552555615e-5
54	24527816	25306562	1474	341	0	0	0	0	0	FALSE	6.83114001892972e-5	6.1151182303589e-5
55	25308762	25907167	923	238	0	0	0	0	0	FALSE	1.39348215177202e-5	2.30134922359066e-5
56	25918385	27986288	3485	699	0	0	0	0	0	FALSE	9.41854613960759e-5	7.68492140758526e-5
57	27988214	29716931	3423	608	0	0	0	0	0	FALSE	4.17094876944948e-5	4.47399363062347e-5
58	29718528	30162757	689	185	0	0	0	0	0	FALSE	7.9694668744867e-6	1.44848960911789e-5
59	30162959	30745268	1474	370	0	0	0	0	0	FALSE	1.18125600876007e-5	1.45606310935989e-5
60	30749757	31222529	1257	209	0	0	0	0	0	FALSE	1.49607217597275e-5	3.28437959547325e-5
61	31223269	32260034	2232	415	0	0	0	0	0	FALSE	1.90041741798697e-5	2.4500786847993e-5
62	32260562	34060822	3043	735	0	0	0	0	0	FALSE	7.0425963927348e-5	6.43628092326091e-5
63	34061741	34180842	121	36	0	0	0	0	0	FALSE	4.14851558914264e-6	1.64143080735373e-5
64	34184776	34246222	133	40	0	0	0	0	0	FALSE	1.2512913917045e-6	4.67585543035034e-6
65	34247946	34372643	224	86	0	0	0	0	0	FALSE	7.181236841823e-6	1.83673474636935e-5
66	34375130	34797342	1043	288	0	0	0	0	0	FALSE	1.13385787757815e-5	1.61546476903703e-5
67	34800556	35367290	1321	355	0	0	0	0	0	FALSE	1.48408259300009e-5	2.14765515996664e-5
68	35367766	37020631	2152	388	0	0	0	0	0	FALSE	2.58137369403785e-5	3.2418710539252e-5
69	37021214	37325477	521	106	0	0	0	0	0	FALSE	4.62892814598932e-6	1.14593906089959e-5
70	37327225	38559394	2702	620	0	0	0	0	0	FALSE	4.86997875858898e-5	4.5873076251872e-5
71	38559509	38948309	780	187	0	0	0	0	0	FALSE	1.0304494657641e-5	1.83521489329573e-5
72	38952168	39039195	57	28	0	0	0	0	0	FALSE	9.4639972384072e-7	4.2379864314646e-6
73	39040776	39277056	464	146	0	0	0	0	0	FALSE	9.75697550037401e-6	2.11803136567837e-5
74	39278224	40438329	2694	526	0	0	0	0	0	FALSE	2.41630821644122e-5	2.71749531076214e-5
75	40443056	41317020	2039	431	0	0	0	0	0	FALSE	5.12269098263466e-5	5.37028699643902e-5
76	41320315	41974484	1886	389	0	0	0	0	0	FALSE	1.36617085412398e-5	1.68880356688016e-5
77	41976017	43486508	3335	632	0	0	0	0	0	FALSE	2.43763655868261e-5	2.43357339841143e-5
78	43492998	44963087	2949	607	0	0	0	0	0	FALSE	7.06856919728019e-5	6.05027568044172e-5
79	44965141	47227250	4145	741	0	0	0	0	0	FALSE	8.20851348838963e-5	6.09088052290216e-5
80	47228605	48213641	2034	408	0	0	0	0	0	FALSE	1.62338259827718e-5	1.92528872622064e-5
81	48213736	48481656	502	115	0	0	0	0	0	FALSE	4.11092534016307e-6	8.90436708475736e-6
82	48484051	49074787	1277	280	0	0	0	0	0	FALSE	8.04646776841016e-6	1.10202403764898e-5
83	49074916	53115895	6102	887	0	0	0	0	0	FALSE	1.12310098882048e-4	7.24751202177434e-5
84	53116251	53631805	1429	195	0	0	0	0	0	FALSE	5.14665176939628e-5	5.44307851311338e-5
85	53632163	53780028	285	94	0	0	0	0	0	FALSE	5.64188768504808e-6	1.62558580883053e-5
86	53782540	54752450	2056	480	0	0	0	0	0	FALSE	2.86139053242396e-5	3.15930583606431e-5
87	54752531	55480211	1980	466	0	0	0	0	0	FALSE	3.02215006818189e-5	3.79603218696111e-5
88	55481832	56800180	3624	768	0	0	0	0	0	FALSE	4.4916586916505e-5	3.80841758113954e-5
89	56802135	57276195	1274	247	0	0	0	0	0	FALSE	1.33370404498827e-5	2.38684217542449e-5
90	57276278	57585670	837	200	0	0	0	0	0	FALSE	9.83371800091457e-6	1.73480423765851e-5
91	57590328	58489443	2207	505	0	0	0	0	0	FALSE	1.97322335329123e-5	2.12613894604211e-5
92	58493906	59342456	2340	491	0	0	0	0	0	FALSE	1.83549897444731e-5	2.05727308549851e-5
93	59346172	59486551	243	54	0	0	0	0	0	FALSE	1.72706361934237e-6	5.77770798858415e-6
94	59488579	60197393	1439	306	0	0	0	0	0	FALSE	1.19591606976588e-5	1.66949908226684e-5
95	60199851	61669109	3300	795	0	0	0	0	0	FALSE	4.47547022261762e-5	3.83752158029536e-5
96	61669535	61928722	493	150	0	0	0	0	0	FALSE	2.81759533875384e-5	3.97537261392568e-5
97	61929219	62284504	718	190	0	0	0	0	0	FALSE	7.36801616428137e-6	1.29287350892481e-5
98	62284680	62824941	1432	355	0	0	0	0	0	FALSE	1.35161090982921e-5	1.75692653329184e-5
99	62828741	64100884	2464	529	0	0	0	0	0	FALSE	2.48295705850019e-5	2.76452346980412e-5
100	64104099	65013996	1940	391	0	0	0	0	0	FALSE	1.54880225474142e-5	2.00147344819496e-5
101	65015051	65151699	244	73	0	0	0	0	0	FALSE	2.83425263616454e-6	8.2308066223673e-6
102	65152939	65696189	1169	257	0	0	0	0	0	FALSE	8.06623265150261e-6	1.22635419832941e-5
103	65698179	66773026	2712	423	0	0	0	0	0	FALSE	1.52752671612453e-5	1.84475894280951e-5
104	66774019	67760291	2603	442	0	0	0	0	0	FALSE	1.65057242902178e-5	1.91647703781296e-5
105	67767988	68567077	1600	371	0	0	0	0	0	FALSE	1.59952064733823e-5	2.11659935989129e-5
106	68567299	70987292	5486	1125	0	0	0	0	0	FALSE	5.22387722672773e-5	3.8042215008883e-5
107	70989747	74326378	7194	1137	0	0	0	0	0	FALSE	4.80736231123715e-5	3.447338356523e-5
108	74326484	75012684	1186	189	0	0	0	0	0	FALSE	7.66388649335774e-6	1.4215604276469e-5
109	75015939	76975059	4993	753	0	0	0	0	0	FALSE	2.52035381247166e-5	2.30587970996519e-5
110	76976522	77547233	1567	326	0	0	0	0	0	FALSE	9.69904467516413e-6	1.28328856294076e-5
111	77550273	79062743	3716	666	0	0	0	0	0	FALSE	2.12835877846169e-5	1.98603354751771e-5
112	79064876	79493936	1335	185	0	0	0	0	0	FALSE	1.02362987884011e-5	1.80623242171524e-5
113	79495723	81354844	5776	787	0	0	0	0	0	FALSE	2.54300543960636e-5	2.10658262889756e-5
114	81355501	82111996	2176	517	0	0	0	0	0	FALSE	3.24375959620856e-5	3.84860878064186e-5
115	82117395	82881721	2058	363	0	0	0	0	0	FALSE	2.01414568965582e-5	2.61657930064765e-5
116	82885020	83468851	1416	250	0	0	0	0	0	FALSE	1.459189927603e-5	2.43226294916141e-5
117	83468985	84732464	2671	471	0	0	0	0	0	FALSE	2.00845643545123e-5	2.33784834931867e-5
118	84732510	85391140	1688	343	0	0	0	0	0	FALSE	1.32409112296026e-5	1.81919220026576e-5
119	85393863	86010196	1631	323	0	0	0	0	0	FALSE	1.74552435015673e-5	2.27753366550353e-5
120	86011057	87651233	4544	734	0	0	0	0	0	FALSE	2.32657501318687e-5	2.02933826710582e-5
121	87655963	88034754	814	187	0	0	0	0	0	FALSE	6.13775597391657e-6	1.12876262129823e-5
122	88036209	88234724	523	123	0	0	1	11	4	TRUE	1.69271852563629e-4	7.73564634461614e-5
123	88239271	88454706	326	117	0	0	0	0	0	FALSE	1.04804675959178e-5	2.23737695717317e-5
124	88455507	90529201	4586	988	0	0	0	0	0	FALSE	4.44322199152559e-5	4.20409688123466e-5
125	90531238	90601007	144	47	0	0	0	0	0	FALSE	1.44508250693603e-6	4.60785544521501e-6
126	90601121	92121701	3620	772	0	0	0	0	0	FALSE	5.51109524937155e-5	4.77512037506841e-5
127	92122312	94541849	5058	784	0	0	0	0	0	FALSE	3.07890279383446e-5	2.73721251779182e-5
128	94542565	95120228	911	258	0	0	0	0	0	FALSE	8.14995240973729e-6	1.2333371987981e-5
129	95121248	95315177	492	108	0	0	0	0	0	FALSE	3.53532447302241e-6	8.28147042517087e-6
130	95315687	96150205	2105	488	0	0	0	0	0	FALSE	1.97561944725322e-5	2.24769892804861e-5
131	96152584	97723601	3761	727	0	0	0	0	0	FALSE	2.37181926295099e-5	2.12656864648665e-5
132	97724009	98727780	2313	462	0	0	0	0	0	FALSE	2.69223283567754e-5	3.30817572512344e-5
133	98728204	99799050	3161	568	0	0	0	0	0	FALSE	2.10278715913985e-5	2.25619901012978e-5
134	99800813	101192142	3420	553	0	0	0	0	0	FALSE	2.20010098383886e-5	2.23804772888458e-5
135	101197289	102305846	3035	559	0	0	0	0	0	FALSE	3.1160247598983e-5	3.70918762268282e-5
136	102307177	102390166	205	37	0	0	0	0	0	FALSE	1.3045695080065e-6	5.53909417281076e-6
137	102390687	104982509	7233	997	0	0	0	0	0	FALSE	3.66594659459071e-5	2.96768304710194e-5
138	104986052	106769236	5925	771	0	0	0	0	0	FALSE	3.06072773363362e-5	2.71936691534338e-5
139	106772363	107875369	2444	492	0	0	0	0	0	FALSE	2.34782407892704e-5	2.7102432071662e-5
140	107877785	107910423	55	15	0	0	0	0	0	FALSE	3.91875940794656e-7	2.20032247643565e-6
141	107919523	108524270	1532	370	0	0	0	0	0	FALSE	1.34306416020042e-5	1.6460035102068e-5
142	108525472	109704525	2623	556	0	0	0	0	0	FALSE	2.37245992585082e-5	2.44833291727311e-5
143	109707911	110334034	1114	328	0	0	0	0	0	FALSE	1.05051285303466e-5	1.3595011976282e-5
144	110336134	110673169	517	169	0	0	0	0	0	FALSE	6.77757611032466e-6	1.27064075774976e-5
145	110673700	111116752	953	229	0	0	0	0	0	FALSE	8.73920708107996e-6	1.39395417934565e-5
146	111117814	111740345	1441	306	0	0	0	0	0	FALSE	9.76800352922375e-5	7.14208170930073e-5
147	111740942	112103721	1271	272	0	0	0	0	0	FALSE	1.24249390463124e-5	1.79191346671117e-5
148	112105477	112876055	1919	473	0	0	0	0	0	FALSE	1.80970956496712e-5	1.98976404431651e-5
149	112879002	113757138	1684	324	0	0	0	0	0	FALSE	2.31912535225213e-5	3.17122138418149e-5
150	113761163	114671629	1699	372	0	0	0	0	0	FALSE	4.15297034133089e-5	4.43801974055862e-5
151	114671733	114873230	439	133	0	0	0	0	0	FALSE	4.10165208574583e-6	8.65135677363539e-6
152	114875401	116017082	2883	562	0	0	0	0	0	FALSE	3.94633801000064e-5	4.05198614774588e-5
153	116021097	116205021	493	63	0	0	0	0	0	FALSE	2.63526275819101e-6	7.15688736284716e-6
154	116206423	117030354	1932	439	0	0	0	0	0	FALSE	2.53053193953843e-5	3.25977229798234e-5
155	117030982	117104215	67	24	0	0	0	0	0	FALSE	1.33758371010605e-6	6.24748986642127e-6
156	117110092	117291573	152	66	0	0	0	0	0	FALSE	2.29132238079669e-6	6.44890318799187e-6
157	117293271	117592716	603	166	0	0	0	0	0	FALSE	1.12185664176136e-5	2.1654785409414e-5
158	117594287	118836572	2830	519	0	0	0	0	0	FALSE	1.99025327209728e-5	2.11657312203586e-5
159	118840499	120274455	3495	653	0	0	0	0	0	FALSE	4.95729082559717e-5	5.59834439049423e-5
160	120277194	145094900	481	117	0	0	0	0	0	FALSE	5.66315972744837e-6	1.24194858451806e-5
161	145373342	145831160	353	82	0	0	0	0	0	FALSE	1.21572581017569e-5	2.58787203477374e-5
162	146497779	149050039	3088	490	0	0	0	0	0	FALSE	1.60889564746294e-5	1.71435215149502e-5
163	149662945	152536784	5044	805	0	2	3	100	11	TRUE	8.1565736520758e-4	1.706212883698e-4
164	152537954	153329020	1855	288	0	0	0	0	0	FALSE	1.29443282314859e-5	1.97596560695748e-5
165	153336018	154710904	2372	530	0	1	1	168	3	TRUE	3.30468892278617e-4	1.03981575989251e-4
166	154711226	154769174	143	66	0	0	0	0	0	FALSE	2.38113422720225e-6	6.65391846659084e-6
167	154769750	156659893	2723	747	0	1	2	75	7	TRUE	6.59966661313309e-4	1.66487865543998e-4
168	156663125	157467490	2215	429	0	0	0	0	0	FALSE	1.33874055318087e-4	9.50425063141518e-5
169	157467705	158019082	1381	287	0	0	0	0	0	FALSE	1.43895966868122e-5	2.05443586175575e-5
170	158019933	158902276	3040	488	0	0	0	0	0	FALSE	1.93907187315521e-5	2.09595329041334e-5
171	158907239	159760432	2233	414	0	0	0	0	0	FALSE	1.42687683126499e-5	1.69909340645761e-5
172	159761433	159912346	327	103	0	0	0	0	0	FALSE	3.0703307712291e-6	7.48403266401289e-6
173	159913683	160159156	583	179	0	0	0	0	0	FALSE	8.37938174902006e-6	1.43931723885789e-5
174	160160801	160610990	938	164	0	0	0	0	0	FALSE	6.22580974746669e-6	1.21849355121124e-5
175	160613181	160650141	91	27	0	0	0	0	0	FALSE	1.23062443327607e-6	5.56452993347362e-6
176	160651457	161975281	3202	681	0	0	0	0	0	FALSE	2.62581003659602e-5	2.52603776596842e-5
177	161975381	162329125	1039	252	0	0	0	0	0	FALSE	8.53910305308163e-6	1.31839294645623e-5
178	162329962	163506280	3408	713	0	0	0	0	0	FALSE	5.26621779706386e-5	4.63624100930044e-5
179	163506362	164446430	2250	389	0	0	0	0	0	FALSE	1.36131400514712e-5	1.62340354475514e-5
180	164447212	164529388	199	49	0	0	0	0	0	FALSE	1.26286112296164e-6	4.1616301995175e-6
181	164532325	164659008	241	70	0	0	0	0	0	FALSE	3.31613591071205e-6	9.96713022228852e-6
182	164661222	165464051	1856	538	0	0	0	0	0	FALSE	2.44558811598339e-5	2.82261838935398e-5
183	165464785	165825166	1031	200	0	0	0	0	0	FALSE	6.96189029309866e-6	1.15518987998684e-5
184	165826306	166459430	1409	290	0	0	0	0	0	FALSE	1.29508923455097e-5	1.84833228120535e-5
185	166460202	167159584	2195	416	0	0	0	0	0	FALSE	2.02415738612129e-5	2.51297282547841e-5
186	167160515	167463906	595	147	0	0	0	0	0	FALSE	1.57119924868586e-5	2.80558325484679e-5
187	167464442	167641292	490	145	0	0	0	0	0	FALSE	4.89184504702904e-6	9.13251121910463e-6
188	167642936	168369018	1463	376	0	0	0	0	0	FALSE	3.32541892159678e-5	4.50049469657062e-5
189	168370260	168408076	51	16	0	0	0	0	0	FALSE	5.51822397084491e-7	3.5962107171081e-6
190	168408378	169521853	3462	630	0	0	0	0	0	FALSE	2.69578152601982e-5	2.66763172503729e-5
191	169523923	171223951	5185	745	0	0	0	0	0	FALSE	2.52341702514992e-5	2.29519800545798e-5
192	171224087	172650685	3448	603	0	0	0	0	0	FALSE	2.48512982316776e-5	2.43573162692141e-5
193	172654377	175428190	5631	784	0	0	0	0	0	FALSE	4.01723780023118e-5	4.15563116455844e-5
194	175428303	175722545	627	164	0	0	0	0	0	FALSE	5.63027924661541e-6	1.08315622450578e-5
195	175722716	177747199	4222	695	0	0	0	0	0	FALSE	2.31714523821625e-5	2.13472652609769e-5
196	177750446	178933736	2662	482	0	0	0	0	0	FALSE	2.67850631149957e-5	3.2920241721021e-5
197	178933785	180225223	4086	554	0	0	0	0	0	FALSE	5.47207732047411e-5	5.05808627288509e-5
198	180226284	181144914	2153	390	0	0	0	0	0	FALSE	1.43293466880916e-5	1.8271018315994e-5
199	181146255	181443599	878	165	0	0	0	0	0	FALSE	5.6662605457554e-6	1.07976804627291e-5
200	181446228	182573227	2852	600	0	0	0	0	0	FALSE	3.83066127797209e-5	3.87107049499742e-5
201	182579035	183931812	3257	508	0	1	0	0	0	FALSE	1.00342424665614e-4	7.14142038038829e-5
202	183932117	185447214	2694	566	0	0	0	0	0	FALSE	1.1127147271512e-4	7.64584590935876e-5
203	185450904	186968927	3262	493	0	0	0	0	0	FALSE	2.75440070868332e-5	2.97157457755189e-5
204	186968984	187850017	2567	445	0	0	0	0	0	FALSE	2.01729322336177e-5	2.25539438752071e-5
205	187852961	188706271	3441	421	0	0	0	0	0	FALSE	1.6539860168607e-5	2.00960695837629e-5
206	188712005	189761240	2896	251	0	0	0	0	0	FALSE	1.19346091270049e-5	1.8744966492096e-5
207	189763124	192465280	7230	1013	0	0	0	0	0	FALSE	4.3946520683601e-5	3.41941455848196e-5
208	192477882	192551624	165	30	0	0	0	0	0	FALSE	1.95078766716919e-6	7.63440324987846e-6
209	192552600	193504005	2294	327	0	0	0	0	0	FALSE	9.91449514185035e-6	1.26189396413772e-5
210	193510671	195923203	7545	957	0	0	0	0	0	FALSE	3.16561554754097e-5	2.54287337905652e-5
211	195927031	197938330	3488	593	0	0	0	0	0	FALSE	2.63781272143682e-5	2.91045413874602e-5
212	197939323	199240320	3239	592	0	0	0	0	0	FALSE	2.64730725506509e-5	2.60924021104165e-5
213	199240424	200136760	2779	440	0	0	0	0	0	FALSE	2.88311282112888e-5	3.28498510244735e-5
214	200138774	201068696	2415	499	0	0	0	0	0	FALSE	5.30100582908782e-5	5.2120064394596e-5
215	201072850	201386916	954	265	0	0	0	0	0	FALSE	1.86460346957382e-5	2.68010162945907e-5
216	201389206	201524943	375	109	0	0	0	0	0	FALSE	4.6591845436973e-6	1.10377233576878e-5
217	201525010	202126683	1206	371	0	0	0	0	0	FALSE	1.41548863953998e-5	1.75076509544582e-5
218	202128421	203046340	1769	392	0	0	0	0	0	FALSE	4.35713197001996e-5	5.80477834994515e-5
219	203053768	203335702	613	187	0	0	0	0	0	FALSE	7.38309931966401e-6	1.39185683366547e-5
220	203336064	203502102	446	125	0	0	0	0	0	FALSE	6.09811008274688e-6	1.48398821464016e-5
221	203502968	204082002	1139	241	0	1	1	8	2	TRUE	1.83926090284874e-4	7.85352542967621e-5
222	204083217	204869195	1781	414	0	1	1	24	2	TRUE	7.42869335420102e-4	1.58676668592213e-4
223	204871981	205435699	1369	331	0	0	0	0	0	FALSE	2.06341589562289e-5	2.79538822664078e-5
224	205438914	205922403	1327	353	0	0	1	39	7	TRUE	1.97868501355874e-4	8.23312410892258e-5
225	206098434	206790191	781	168	0	0	0	0	0	FALSE	1.79600046564792e-5	2.96369690696694e-5
226	206795058	208180934	2951	639	0	0	0	0	0	FALSE	3.55292604563275e-5	3.65058351646539e-5
227	208183894	208634420	1065	336	0	0	0	0	0	FALSE	1.19216954025673e-5	1.66427290997416e-5
228	208635134	208810079	380	122	0	0	0	0	0	FALSE	7.57189833750056e-6	1.72015765108639e-5
229	208810098	209722772	2096	501	0	0	0	0	0	FALSE	2.12485034523044e-5	2.35106684372519e-5
230	209723311	209833347	327	90	0	0	0	0	0	FALSE	4.40556546415523e-6	1.58203595593197e-5
231	209833446	210785972	2212	492	0	0	0	0	0	FALSE	2.36389126140895e-5	3.17596632770458e-5
232	210789808	211782818	3039	682	0	0	0	0	0	FALSE	2.77637619787609e-5	2.56989451887733e-5
233	211783335	212760561	2954	522	0	0	0	0	0	FALSE	2.14300662791453e-5	2.2152858340368e-5
234	212761742	213595898	2139	385	0	0	0	0	0	FALSE	1.33026095254406e-5	1.62976219444869e-5
235	213600303	213658923	133	43	0	0	0	0	0	FALSE	1.47226009095749e-6	5.22689900471135e-6
236	213659528	213840383	453	110	0	0	0	0	0	FALSE	3.2331609613226e-6	7.06462982473021e-6
237	213840517	214576815	1589	439	0	0	0	0	0	FALSE	1.56021554042378e-5	1.88867981293332e-5
238	214577283	214670105	347	61	0	0	0	0	0	FALSE	4.11636674557661e-6	1.19573806975975e-5
239	214670789	215850159	2662	483	0	0	0	0	0	FALSE	1.92593700892424e-5	2.13237972355169e-5
240	215850817	216674810	2011	492	0	0	0	0	0	FALSE	2.14968026011449e-5	2.48617522645888e-5
241	216675354	217086658	1014	274	0	0	0	0	0	FALSE	1.0698277785714e-5	1.72201516232738e-5
242	217088568	217249450	455	105	0	0	0	0	0	FALSE	4.36156795837078e-6	1.07350438948169e-5
243	217252022	218337359	3405	618	0	0	0	0	0	FALSE	3.21531551353848e-5	3.68256296782915e-5
244	218339937	218813701	1029	233	0	0	0	0	0	FALSE	9.01883938789018e-6	1.44094821472003e-5
245	218818064	220070325	3898	645	0	0	0	0	0	FALSE	2.71607874240784e-5	2.5177035845703e-5
246	220072394	221856654	4517	839	0	0	0	0	0	FALSE	3.03038767091972e-5	2.55832446102137e-5
247	221859456	223632876	3578	775	0	0	0	0	0	FALSE	5.84670333181568e-5	5.1113946998907e-5
248	223633544	223653432	77	20	0	0	0	0	0	FALSE	5.09469415188947e-7	2.4825783488676e-6
249	223656063	224216533	885	169	0	0	0	0	0	FALSE	7.27967451570678e-6	1.48806699622115e-5
250	224229191	226145097	4844	853	0	0	0	0	0	FALSE	4.84688565916946e-5	4.11645284115164e-5
251	226146348	229115001	7028	1281	0	0	0	0	0	FALSE	1.21200816973634e-4	7.50770101951915e-5
252	229115603	229531424	776	223	0	0	0	0	0	FALSE	2.43791491069203e-5	4.44469853009088e-5
253	229533630	230211794	1045	283	0	0	0	0	0	FALSE	9.49082216618735e-6	1.39751507216334e-5
254	230212484	230684329	1417	372	0	0	0	0	0	FALSE	1.53937293518581e-5	2.15535297574457e-5
255	230684529	231908513	3153	782	0	0	0	0	0	FALSE	3.6425780957983e-5	3.3051496789855e-5
256	231911598	232089740	372	111	0	0	0	0	0	FALSE	4.15184338914622e-6	9.62950529524909e-6
257	232090493	232417488	918	194	0	0	0	0	0	FALSE	6.78183985669003e-6	1.18622206663379e-5
258	232417914	233429284	2985	644	0	0	0	0	0	FALSE	2.2480233371503e-5	2.14048746905306e-5
259	233429953	233761515	1007	225	0	0	0	0	0	FALSE	2.36170313355142e-5	3.27625093348096e-5
260	233762901	234364564	1505	374	0	0	0	0	0	FALSE	1.37581020810856e-5	1.69427579541558e-5
261	234370099	234481678	335	95	0	0	0	0	0	FALSE	2.62392786846813e-6	6.40187257697596e-6
262	234481824	234935697	1189	342	0	0	0	0	0	FALSE	1.27995172648726e-5	1.77786553628587e-5
263	234955426	235097045	405	122	0	0	0	0	0	FALSE	4.62533997849214e-6	9.65820766129903e-6
264	235099428	235165036	117	44	0	0	0	0	0	FALSE	1.22951253443453e-6	4.94743569034212e-6
265	235166820	236200893	2004	384	0	0	0	0	0	FALSE	1.69391446832014e-5	2.266477002537e-5
266	236203503	236627113	1201	223	0	0	0	0	0	FALSE	1.1934610030644e-5	2.01976579646294e-5
267	236627456	236682164	179	66	0	0	0	0	0	FALSE	2.97443286282999e-6	1.06454707118202e-5
