block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
62	32065023	32338871	805	209	0	0	0	0	0	FALSE	6.56107837685792e-6	1.12237182249865e-5
63	32339662	32483270	332	44	0	0	0	0	0	FALSE	1.19679882200314e-6	4.16305649388268e-6
64	32487334	32837626	999	237	0	0	0	0	0	FALSE	1.2848698153691e-5	2.13241123131063e-5
65	32840240	32913130	190	56	0	0	0	0	0	FALSE	3.55840167977617e-6	1.15737393524769e-5
66	32913790	34467214	3751	798	0	0	0	0	0	FALSE	4.29496922888883e-5	3.89137507051077e-5
67	34812075	35017507	369	87	0	0	0	0	0	FALSE	3.65501543938146e-6	9.98604407050066e-6
68	35019479	35286563	633	191	0	0	0	0	0	FALSE	9.78935450364482e-6	1.74970992501391e-5
69	35288015	36044701	1119	283	0	1	0	0	0	FALSE	2.37593925480553e-4	1.16322639077328e-4
70	36045807	36662884	838	231	2	3	3	10	4	TRUE	0.00564869349464764	4.26006914408179e-4
71	36666611	37334426	1233	388	0	0	0	0	0	FALSE	2.22991401417099e-5	2.94564910940419e-5
72	37340336	38876636	3043	524	0	0	0	0	0	FALSE	3.85213214092432e-5	3.80298732022124e-5
73	38877404	39938469	3386	566	0	0	0	0	0	FALSE	2.1124523221767e-5	2.26708913939917e-5
74	39939982	42344422	3863	807	0	0	0	0	0	FALSE	3.27872904254898e-5	2.96142432849767e-5
75	42344552	45307928	6574	922	0	0	0	0	0	FALSE	7.03032390430428e-5	5.76030755815954e-5
76	45308047	47211560	4803	795	1	2	1	3	1	TRUE	9.67087586830545e-4	1.88600316690185e-4
77	47217638	48031560	1322	412	0	1	1	56	2	TRUE	3.83608856124583e-4	1.25615210986779e-4
78	48033589	48123424	228	81	0	0	0	0	0	FALSE	3.59157718281727e-6	9.90269463153409e-6
79	48124547	48361438	463	180	0	0	0	0	0	FALSE	6.4351978887279e-6	1.15135699431437e-5
80	48363767	48733349	897	286	0	0	0	0	0	FALSE	9.20689240685506e-6	1.34855267890167e-5
81	48733637	48987851	446	138	0	0	0	0	0	FALSE	4.2840150196528e-6	8.27150497505356e-6
82	48988250	49900043	1878	387	0	0	0	0	0	FALSE	1.63246041326192e-5	2.06258316789627e-5
83	49900733	51117168	3354	470	0	0	0	0	0	FALSE	1.69319737128218e-5	1.97700632580792e-5
84	51121448	52863768	4006	716	0	0	0	0	0	FALSE	8.73392157310077e-5	8.16453278231893e-5
85	52864735	53347953	1131	235	0	0	0	0	0	FALSE	7.66020046510954e-6	1.17222010149998e-5
86	53354422	54833348	3187	643	0	0	0	0	0	FALSE	2.19169909062194e-5	2.17330412381787e-5
87	54834041	55121495	521	103	0	0	0	0	0	FALSE	3.96780642884125e-6	1.04677199731462e-5
88	55122952	55605218	974	381	0	0	0	0	0	FALSE	1.80156058009799e-5	2.51536855257803e-5
89	55607271	55936970	836	307	0	0	0	0	0	FALSE	2.16136614852884e-5	2.88483390422397e-5
90	55939005	56028334	164	71	0	0	0	0	0	FALSE	4.53171439081107e-6	1.26908393239872e-5
91	56028748	59418195	4689	906	0	1	0	0	0	TRUE	1.8285949676824e-4	8.4303645933376e-5
92	59418773	59546787	172	68	0	0	0	0	0	FALSE	2.2679653138693e-6	6.50368047926553e-6
93	59549603	59649853	124	45	0	0	0	0	0	FALSE	1.95857787427771e-6	7.66055721734136e-6
94	59652435	60882789	1827	388	0	0	0	0	0	FALSE	1.26408221638502e-5	1.57242634801135e-5
95	60887214	62410570	2442	437	0	0	0	0	0	FALSE	4.54267685686847e-5	4.54070095645524e-5
96	62461735	63057651	543	80	0	0	0	0	0	FALSE	3.23221087240764e-6	9.12257402159687e-6
97	63063412	63466883	1245	265	0	0	0	0	0	FALSE	1.61581561474429e-5	2.54270352347598e-5
98	63467174	63513052	122	34	0	0	0	0	0	FALSE	1.0892097283185e-6	4.87977816070624e-6
99	63513962	63568646	82	44	0	0	0	0	0	FALSE	1.46475029748255e-6	5.24185251865008e-6
100	63568658	64800552	3659	605	0	0	0	0	0	FALSE	1.7861869126508e-5	1.81985793454428e-5
101	64800867	65456286	1322	398	0	0	0	0	0	FALSE	1.85117948811366e-5	2.27899717857401e-5
102	65461547	65756235	520	165	0	0	0	0	0	FALSE	8.57477139012259e-6	1.87235108018902e-5
103	65761112	66373575	1444	286	0	0	0	0	0	FALSE	2.12581108904088e-5	2.80539093284608e-5
104	66376128	66901788	1360	323	0	0	0	0	0	FALSE	1.36234083954718e-5	1.87597755252215e-5
105	66904788	67460813	960	201	0	0	0	0	0	FALSE	8.78003183529723e-6	1.56910035701491e-5
106	67462981	68103004	1250	223	0	0	0	0	0	FALSE	7.09674103117486e-6	1.11241913769242e-5
107	68104609	68199133	155	36	0	0	0	0	0	FALSE	9.17237752727129e-7	3.478631867371e-6
108	68199173	69007006	2003	420	0	0	0	0	0	FALSE	3.49405247085417e-5	4.1584496314873e-5
109	69007761	69544575	1434	311	1	1	1	16	1	TRUE	0.00306075140845246	3.09269846713214e-4
110	69547778	70173769	1191	290	0	0	0	0	0	FALSE	3.90090277717049e-5	4.59525524248402e-5
111	70176283	70316434	245	88	0	0	0	0	0	FALSE	2.9526487818754e-6	8.98598359845464e-6
112	70319598	70497310	327	134	0	0	0	0	0	FALSE	1.2019361362276e-5	2.57888460644464e-5
113	70499066	70938620	1038	343	0	0	0	0	0	FALSE	1.40178257376357e-5	1.85576508427069e-5
114	70947492	71041589	236	69	0	0	0	0	0	FALSE	1.70028335011072e-6	4.46786085407973e-6
115	71042412	71420849	821	245	0	0	0	0	0	FALSE	1.85749577595203e-5	3.32500210788342e-5
116	71422924	71978969	1335	431	0	0	0	0	0	FALSE	1.89724991054326e-5	2.28459334465073e-5
117	71979121	72027984	90	45	0	0	0	0	0	FALSE	1.93539955269401e-6	7.38122332676889e-6
118	72028429	72054673	90	28	0	0	0	0	0	FALSE	7.41800036426934e-7	2.94168190520414e-6
119	72055704	72370698	777	281	0	0	0	0	0	FALSE	1.12855690631401e-5	1.60158338549123e-5
120	72372488	72737755	1033	304	0	0	0	0	0	FALSE	1.46223764920146e-5	2.17464559397215e-5
121	72743120	73746647	2292	500	0	0	0	0	0	FALSE	3.32373784998519e-5	3.54006897199431e-5
122	73747128	74590174	1912	458	0	0	0	0	0	FALSE	2.19088619796258e-5	2.66216096401718e-5
123	74591725	74911199	831	171	0	0	0	0	0	FALSE	8.16116080283785e-6	1.70764893513905e-5
124	74912398	75034004	450	155	0	0	0	0	0	FALSE	5.13667106324162e-6	9.69089338639287e-6
125	75035277	75491461	1138	304	0	0	0	0	0	FALSE	1.46731830968731e-5	2.10681083758692e-5
126	75492682	75599618	292	112	0	0	0	0	0	FALSE	4.09349599704594e-6	1.04077522327183e-5
127	75599972	76265005	1700	533	0	0	0	0	0	FALSE	1.77607013692231e-5	1.86056221183134e-5
128	76265804	76351534	225	97	0	0	0	0	0	FALSE	4.56197770017337e-6	1.17285360462592e-5
129	76352554	76601995	971	303	0	0	0	0	0	FALSE	1.46822350400069e-5	2.11401705938552e-5
130	76604895	77195297	1481	447	0	0	0	0	0	FALSE	2.01902531061153e-5	2.31569202068186e-5
131	77195794	77224305	78	39	0	0	0	0	0	FALSE	1.34184877821693e-6	5.93432271898509e-6
132	77224655	77545994	712	258	0	0	0	0	0	FALSE	1.1445501638236e-5	1.74174499808745e-5
133	77631280	77944555	642	241	0	0	0	0	0	FALSE	1.31540272637255e-5	2.38949130132177e-5
134	77945537	78231782	866	256	0	0	0	0	0	FALSE	8.79034354228648e-6	1.39457869050994e-5
135	78235288	78837010	1839	394	0	0	0	0	0	FALSE	3.23950853661152e-5	3.83842652454959e-5
136	78839034	79335335	1512	407	0	0	0	0	0	FALSE	1.79913019893082e-5	2.28493876137552e-5
137	79337431	79697171	1277	240	0	0	0	0	0	FALSE	1.25828564411299e-5	2.01977889285034e-5
138	79697383	80459681	1589	282	0	0	0	0	0	FALSE	1.71664549084383e-5	2.51609221246564e-5
139	80464133	81106522	2064	493	0	0	0	0	0	FALSE	1.48636064027573e-5	1.57649809382058e-5
