block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
74	45549279	45613978	104	48	0	0	0	0	0	FALSE	1.41744241667241e-6	5.20948690166253e-6
75	45614429	45817748	615	198	0	0	0	0	0	FALSE	7.32373202764722e-6	1.27344167961181e-5
76	45819148	46252796	1097	333	0	0	0	0	0	FALSE	1.21335219044937e-5	1.60748683792262e-5
77	46257260	46359103	188	96	0	0	0	0	0	FALSE	4.53880331525851e-6	1.18472091682905e-5
78	46361435	46529162	392	161	0	0	0	0	0	FALSE	2.21340041792731e-5	3.28891697039968e-5
79	46533841	48239146	4687	957	0	0	0	0	0	FALSE	3.70947965202376e-5	2.94231072300024e-5
80	48240837	49014157	1490	331	0	0	0	0	0	FALSE	1.15741596458522e-5	1.61477125131377e-5
81	49014317	49789847	2067	465	0	0	0	0	0	FALSE	1.39604154582172e-5	1.56364617726695e-5
82	49790755	51185144	4769	761	0	0	0	0	0	FALSE	3.64999649436738e-5	3.23675470827784e-5
83	51185199	52821380	4751	575	0	0	0	0	0	TRUE	1.86170677869684e-4	8.93391895030743e-5
84	52828716	53763577	1509	381	0	1	1	10	6	TRUE	1.67865585345158e-4	7.82901634516807e-5
85	53765771	54242024	1002	195	0	0	0	0	0	FALSE	7.11297025941568e-6	1.30942185643549e-5
86	54249878	55213381	2468	462	0	0	0	0	0	FALSE	1.91979403946812e-5	2.17333057466345e-5
87	55214343	55442825	559	163	0	0	0	0	0	FALSE	5.95744231376276e-5	5.95353135112818e-5
88	55444738	55846489	1324	245	0	0	0	0	0	FALSE	8.16060164675658e-6	1.28360374281807e-5
89	55847692	56838653	2564	701	1	1	1	27	1	TRUE	2.31217188686888e-4	9.29024250660204e-5
90	56844431	57212752	1223	264	0	0	0	0	0	FALSE	1.0155316651035e-5	1.69205909571991e-5
91	57214966	57376841	393	88	0	0	0	0	0	FALSE	3.34651800047176e-6	8.11777037759833e-6
92	57377961	57508500	431	109	0	0	0	0	0	FALSE	3.19933600482514e-6	7.47074393858006e-6
93	57514434	57628926	188	69	0	0	0	0	0	FALSE	4.49784494043166e-6	1.40190224997355e-5
94	57631956	59020751	3990	670	0	0	0	0	0	FALSE	2.40722383206849e-5	2.24831293162811e-5
95	59020823	59095353	134	44	0	0	0	0	0	FALSE	1.5879348207415e-6	5.86799885430785e-6
96	59096765	59192959	170	68	0	0	0	0	0	FALSE	2.65707491139747e-6	8.3093163474544e-6
97	59194381	59419483	479	127	0	0	0	0	0	FALSE	4.09699020196609e-6	8.39550469273831e-6
98	59420763	60823554	3586	806	0	0	0	0	0	FALSE	3.07048732434441e-5	2.59948076654732e-5
99	60825829	60956767	356	106	0	0	0	0	0	FALSE	3.5853622737048e-6	8.04499674554618e-6
100	60960310	61816489	2293	351	0	1	0	0	0	FALSE	1.32325283896499e-4	7.85013392149246e-5
101	61823159	62522310	2643	367	0	0	0	0	0	FALSE	1.25167255328678e-5	1.55157054266502e-5
102	62522683	63110093	1220	224	0	0	0	0	0	FALSE	1.07532707602126e-5	1.96313600919219e-5
103	63112383	64887426	5040	678	0	0	0	0	0	FALSE	2.55147485319942e-5	2.46790863820495e-5
104	64888758	65287449	1095	192	0	0	0	0	0	FALSE	8.63370843709224e-6	1.48596408913073e-5
105	65288386	65833138	1715	358	0	0	0	0	0	FALSE	1.67777318584792e-5	2.0830361617973e-5
106	65833432	66193108	841	231	0	0	0	0	0	FALSE	7.25588024158333e-6	1.20851015199083e-5
107	66193844	66625165	1134	220	0	0	0	0	0	FALSE	7.6866172656343e-6	1.25559687647808e-5
108	66625764	67480734	2520	543	0	0	0	0	0	FALSE	2.25227500768965e-5	2.47219707603985e-5
109	67482953	68045018	1642	335	0	0	0	0	0	FALSE	1.07029083951387e-5	1.37106328293494e-5
110	68046411	69382741	4116	925	0	0	0	0	0	FALSE	2.95424686577159e-5	2.2873355558972e-5
111	69384821	69960042	1658	271	0	0	0	0	0	FALSE	1.00014661444736e-5	1.66943350236157e-5
112	69960418	70498202	1521	303	0	0	0	0	0	FALSE	1.40763788622474e-5	2.09265964518991e-5
113	70498372	70720811	822	113	0	0	0	0	0	FALSE	4.29066678915168e-6	1.15061233640365e-5
114	70722986	71245428	1415	353	0	0	0	0	0	FALSE	1.43265168873545e-5	1.96513896585289e-5
115	71246901	71424139	461	134	0	0	0	0	0	FALSE	5.0273462066647e-6	1.05927714401496e-5
116	71425622	71502183	190	74	0	0	0	0	0	FALSE	3.33894592613346e-6	1.02745443670738e-5
117	71502913	71591298	229	86	0	0	0	0	0	FALSE	2.95464536967851e-6	7.45616952145238e-6
118	71594850	72078352	1272	284	0	0	0	0	0	FALSE	2.10846266078426e-5	3.24036941707982e-5
119	72079175	72236483	346	119	0	0	0	0	0	FALSE	4.71357019381442e-6	1.00263894811865e-5
120	72238005	72869656	1068	249	0	0	0	0	0	FALSE	9.9455301956717e-6	1.65562221460251e-5
121	72870210	72928948	176	46	0	0	0	0	0	FALSE	1.41321796612045e-6	4.65102505234206e-6
122	72937113	73565999	2035	470	0	0	0	0	0	FALSE	8.98905072659572e-5	7.02010200619652e-5
123	73568158	74078911	1628	352	0	0	0	0	0	FALSE	1.12984385145017e-5	1.43789205949755e-5
124	74079796	74291344	512	175	0	0	0	0	0	FALSE	5.91706224935543e-6	1.08767683687907e-5
125	74291756	74461578	593	173	0	0	0	0	0	FALSE	7.13863364156243e-6	1.36254904476454e-5
126	74465936	75114991	2197	626	0	0	0	0	0	FALSE	9.96858087628834e-5	7.36666781317505e-5
127	75115354	75603905	1803	426	0	0	0	0	0	FALSE	2.33410148521304e-5	2.76177449847978e-5
128	75605464	75781092	341	112	0	0	0	0	0	FALSE	7.50336195642658e-6	1.59997591299616e-5
129	75785224	76006309	950	253	0	0	0	0	0	FALSE	8.66721932636634e-6	1.37053314316859e-5
130	76007306	76230081	692	176	0	0	0	0	0	FALSE	4.99066632935256e-6	9.14923847785607e-6
131	76233405	76431437	903	201	0	0	0	0	0	FALSE	9.21461814087918e-6	1.55114180705308e-5
132	76433554	77295464	2760	606	1	1	1	2	1	TRUE	6.72236688389289e-4	1.47212054071484e-4
133	77296566	77356669	191	57	0	0	0	0	0	FALSE	3.46388973427198e-6	1.06197988116711e-5
134	77356700	78015557	1836	395	0	0	0	0	0	FALSE	1.17615663672571e-5	1.47537708164148e-5
