block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
90	87503152	88727027	3857	603	0	0	0	0	0	FALSE	3.36245178315286e-5	3.34489639294272e-5
91	88728988	89581571	1665	360	0	0	0	0	0	FALSE	1.79736648657859e-5	2.24023702775233e-5
92	89582371	89930686	750	223	0	0	0	0	0	FALSE	1.79213253958121e-5	2.9231552390755e-5
93	89932064	90082265	249	84	0	0	0	0	0	FALSE	3.3261054398835e-6	9.21818567918167e-6
94	90082988	90894120	2073	404	0	0	0	0	0	FALSE	1.8299257298595e-5	2.19809952943563e-5
95	90902784	91073137	275	86	0	0	0	0	0	FALSE	3.19707885820626e-6	8.34086299172871e-6
96	91074725	91693856	1487	369	0	0	0	0	0	FALSE	2.69530573053859e-5	3.42816365833892e-5
97	91695138	92759284	2822	526	0	0	0	0	0	FALSE	4.81278292150246e-5	5.05086843339886e-5
98	92761113	93009711	683	197	0	0	0	0	0	FALSE	1.35916753897324e-5	2.39651514605683e-5
99	93011124	93031633	51	19	0	0	0	0	0	FALSE	5.83882742538325e-7	2.99492862420396e-6
100	93032121	93132299	194	68	0	0	0	0	0	FALSE	4.32004924248882e-6	1.19030588803064e-5
101	93140381	94247149	2719	556	0	0	0	0	0	FALSE	5.94183957837284e-5	5.41969979952719e-5
102	94247902	94421488	512	143	0	0	0	0	0	FALSE	1.13418576301216e-5	2.55528706913997e-5
103	94423294	95092268	2137	553	0	0	0	0	0	FALSE	6.95861313209955e-5	6.65237418203172e-5
104	95094411	95263461	499	128	0	0	0	0	0	FALSE	7.44869482334605e-6	1.54754833518054e-5
105	95268423	95341264	255	60	0	0	0	0	0	FALSE	2.50806327829168e-6	7.54788706445223e-6
106	95341628	95463154	345	119	0	0	0	0	0	FALSE	6.63378339840848e-6	1.58881801491011e-5
107	95463950	95927413	1261	368	0	0	0	0	0	FALSE	1.58857907895126e-5	2.08413318084062e-5
108	95928156	95947045	55	26	0	0	0	0	0	FALSE	9.82122326245868e-7	5.38140703746528e-6
109	95947560	96565973	2014	436	0	0	0	0	0	FALSE	2.01484506140223e-5	2.35544280612848e-5
110	96567869	96668722	386	101	0	0	0	0	0	FALSE	7.96043410264134e-6	1.81801085770976e-5
111	96671139	97611273	2072	540	0	0	0	0	0	FALSE	2.74769182419622e-5	3.00387137290618e-5
112	97615598	97963055	746	191	0	0	0	0	0	FALSE	7.1497989639808e-6	1.27503467553929e-5
113	97964046	98118850	361	73	0	0	0	0	0	FALSE	3.62221281631219e-6	1.2733688232178e-5
114	98120311	98263541	277	68	0	0	0	0	0	FALSE	2.31153354690202e-6	6.9385006463435e-6
115	98265879	98989982	2602	537	0	0	0	0	0	FALSE	1.90395739022197e-5	1.95564532897953e-5
116	98990570	99600289	2013	497	0	0	0	0	0	FALSE	1.85884487529607e-5	2.11279988014366e-5
117	99600519	100038487	738	225	0	0	0	0	0	FALSE	2.06145065150702e-5	3.2673708439882e-5
118	100039414	100221479	379	125	0	0	0	0	0	FALSE	3.86163031621226e-6	7.96808309389251e-6
119	100222110	101247114	2001	471	0	0	0	0	0	FALSE	1.50010443785197e-5	1.62959237582812e-5
120	101247156	101333271	230	79	0	0	0	0	0	FALSE	2.73191866497667e-6	7.74581425115718e-6
121	101333646	101552227	530	165	0	0	0	0	0	FALSE	5.49457198747483e-6	9.70531476145246e-6
122	101554499	101648535	201	61	0	0	0	0	0	FALSE	4.16398012815332e-6	1.19991891066399e-5
123	101650762	101680494	99	28	0	0	0	0	0	FALSE	9.19507052163236e-7	4.260283144064e-6
124	101681726	101879387	484	129	0	0	0	0	0	FALSE	6.69935952528457e-6	1.41154250850454e-5
125	101880256	104633028	6900	1343	0	0	0	0	0	FALSE	9.34972676817234e-5	5.91353620354127e-5
126	104633227	105092303	1211	270	0	0	0	0	0	FALSE	1.03233546080848e-5	1.61570254724209e-5
127	105097246	105962134	1566	353	0	0	0	0	0	FALSE	2.00598960816639e-5	2.63803913825074e-5
128	105970176	106260032	179	19	0	0	0	0	0	FALSE	1.54434925923371e-6	7.81032005014599e-6
129	106281561	107289436	1516	145	0	0	0	0	0	FALSE	6.72916896552152e-6	1.33660638550643e-5
