block	start	stop	num_variants	num_variants_in	num_variants_in_0.95	num_variants_in_0.5	num_CS95	num_variants_CS95	num_variants_in_CS95	risk	h2_beta_mean	h2_beta_sd
41	12721079	13289134	1726	380	0	0	0	0	0	FALSE	1.99274745674086e-5	2.55707524583362e-5
42	13292369	15057230	4196	750	0	0	0	0	0	FALSE	3.74653712187509e-5	3.59508808111239e-5
43	15058620	15366056	1016	231	0	0	0	0	0	FALSE	9.46156193349031e-6	1.46888065842716e-5
44	15369787	15562149	494	154	0	0	0	0	0	FALSE	6.00591631258184e-6	1.26771118333096e-5
45	15563026	15658199	320	133	0	0	0	0	0	FALSE	5.24677383062424e-6	1.12900228049195e-5
46	15662298	16055113	1049	303	0	0	0	0	0	FALSE	1.30413480977587e-5	1.89811412794513e-5
47	16058992	16724770	2262	520	0	0	0	0	0	FALSE	1.813580602376e-5	1.94944615901975e-5
48	16725578	17538157	2603	607	0	0	0	0	0	FALSE	2.19694353920099e-5	2.26748350615251e-5
49	17539746	17904819	977	275	0	0	0	0	0	FALSE	1.12845124128744e-5	1.69149777051248e-5
50	17906490	18966849	3246	598	0	0	0	0	0	FALSE	4.90584967168364e-5	5.20080799525976e-5
51	18968197	19712003	1978	475	0	0	0	0	0	FALSE	1.84303921730915e-5	2.05518917481889e-5
52	19714391	19883823	509	129	0	0	0	0	0	FALSE	4.07458190006537e-6	8.4605886260457e-6
53	19885390	20381302	1275	283	0	0	0	0	0	FALSE	1.28510417090307e-5	1.88088428876803e-5
54	20381930	20810699	616	120	0	0	0	0	0	FALSE	6.40586277932931e-6	1.50654448876062e-5
55	20814388	22485437	3198	741	0	0	0	0	0	FALSE	2.47552964608344e-5	2.11959593560633e-5
56	22487804	22779512	648	136	0	0	0	0	0	FALSE	4.65945511156216e-6	1.05044045132486e-5
57	22780049	24058994	3456	659	0	0	0	0	0	FALSE	3.13999299899132e-5	3.17159347555229e-5
58	24061254	24457705	1408	202	0	0	0	0	0	FALSE	6.92295910632069e-6	1.18345430923831e-5
59	24471635	30577396	6312	854	0	0	0	0	0	FALSE	8.13590753940084e-5	5.74109055497101e-5
60	30578467	36907423	10413	2040	0	1	0	0	0	FALSE	3.08841582814774e-4	1.14761828919548e-4
61	36907655	38862775	4354	1060	0	0	0	0	0	FALSE	3.90024256582413e-5	2.91883060290036e-5
62	38869717	39456099	1112	270	0	0	0	0	0	FALSE	1.00125119419815e-5	1.55953342866965e-5
63	39456739	40584615	2725	629	0	0	0	0	0	FALSE	4.8841847488005e-5	4.79608641451381e-5
64	40585492	40988810	984	342	0	0	0	0	0	FALSE	1.31571403525729e-5	1.89235568197307e-5
65	40990246	41480108	1266	353	0	0	0	0	0	FALSE	1.1825901766924e-5	1.52782975180279e-5
66	41482089	42188807	1523	486	0	0	0	0	0	FALSE	1.86548118854249e-5	2.23604363187939e-5
67	42191843	42621895	998	240	0	0	0	0	0	FALSE	1.02401698873213e-5	1.65229133361189e-5
68	42623518	43294069	1341	403	0	0	0	0	0	FALSE	1.33653531222495e-5	1.66165962267806e-5
69	43301388	43339815	72	19	0	0	0	0	0	FALSE	1.25823717860334e-6	6.8472159349199e-6
70	43343834	44072931	1584	307	0	0	0	0	0	FALSE	1.23165434066861e-5	1.73220555836331e-5
71	44074550	44932491	2384	500	0	0	0	0	0	FALSE	5.7752026999844e-5	4.90632432626055e-5
72	44938255	45206096	503	136	0	0	0	0	0	FALSE	4.0410937269796e-6	8.78708051825165e-6
73	45209349	45931889	1477	416	0	0	0	0	0	FALSE	3.06329301354486e-5	3.83510600347052e-5
74	45933613	46382869	920	216	0	0	0	0	0	FALSE	1.00935773076145e-5	1.68963342657792e-5
75	46382979	46846776	1255	393	0	0	0	0	0	FALSE	1.53532506072284e-5	1.99074235437345e-5
76	46847849	47200367	893	189	0	0	0	0	0	FALSE	7.40573357945376e-6	1.27294329073033e-5
77	47200480	48177154	2797	470	0	0	0	0	0	FALSE	1.91075835380871e-5	2.21504914602783e-5
78	48177784	48661712	1322	241	0	0	0	0	0	FALSE	1.06075417934664e-5	1.62199900372038e-5
79	48662582	49239082	1264	377	0	0	0	0	0	FALSE	2.27222881869649e-5	2.7704009718824e-5
80	49240948	49596526	810	178	0	0	1	45	3	TRUE	3.29145104589931e-4	1.08911062835959e-4
81	49597111	49660440	110	35	0	0	0	0	0	FALSE	2.75688920539757e-6	1.03401934621618e-5
82	49663468	50013830	685	175	0	0	0	0	0	FALSE	1.83378180316495e-5	3.23425498394238e-5
83	50014957	50095590	138	51	0	0	0	0	0	FALSE	1.90916087089285e-6	6.42435642845126e-6
84	50097391	50640255	1733	416	0	0	0	0	0	FALSE	1.55371927644537e-5	1.86199261266669e-5
85	50646520	51548734	2128	370	0	0	0	0	0	FALSE	3.03333976800772e-5	3.71686029159521e-5
86	51549716	51689793	341	117	0	0	0	0	0	FALSE	7.93930854907691e-6	1.91743191279509e-5
87	51691779	51900414	476	138	0	0	0	0	0	FALSE	4.72630504208231e-6	9.31811572309706e-6
88	51902758	51925835	54	21	0	0	0	0	0	FALSE	9.25870376526653e-7	4.74065649353955e-6
89	51928187	52527330	1136	326	0	1	1	3	2	TRUE	4.11640656958008e-4	1.24212875621126e-4
90	52528106	52821734	1037	295	0	0	0	0	0	FALSE	1.85110897763156e-5	2.44943592897294e-5
91	52822249	53420351	1185	280	0	0	0	0	0	FALSE	1.17495304710044e-5	1.74467724578741e-5
92	53420649	53876131	1268	171	0	0	0	0	0	FALSE	6.70033184490078e-6	1.22182144042093e-5
93	53878373	54321635	1108	219	0	0	0	0	0	FALSE	9.55884529113236e-6	1.51248004268876e-5
94	54325874	54964821	1782	345	0	0	0	0	0	FALSE	1.42444884770156e-5	1.84955609661577e-5
95	54965988	55249210	507	141	0	0	0	0	0	FALSE	4.63830269015882e-6	9.40927703561201e-6
96	55250817	55437136	519	212	0	0	0	0	0	FALSE	7.40820076658073e-6	1.18881742477521e-5
97	55437583	56178466	2128	650	0	0	0	0	0	FALSE	3.10220323530279e-5	2.95496307201498e-5
98	56179422	56255398	177	69	0	0	0	0	0	FALSE	2.34821160931503e-6	7.16739284801922e-6
99	56259574	56305168	97	41	0	0	0	0	0	FALSE	1.80502724239561e-6	6.77252559197574e-6
100	56305387	56787455	1484	428	0	1	0	0	0	FALSE	1.0407745026605e-4	8.10838101768279e-5
101	56788763	57066069	736	138	0	0	0	0	0	FALSE	5.13330343505486e-6	1.03687284531161e-5
102	57069932	57179066	265	90	0	0	0	0	0	FALSE	4.66899315421964e-6	1.22671585797199e-5
103	57179317	57935066	1558	512	0	0	0	0	0	FALSE	2.09264842714117e-5	2.36010570598086e-5
104	57935939	58020498	195	107	0	0	0	0	0	FALSE	2.02578920509417e-5	4.77689759652368e-5
105	58026217	58297904	597	216	0	0	0	0	0	FALSE	1.27670974675089e-5	2.08543780798127e-5
106	58299089	58402139	358	74	0	0	0	0	0	FALSE	1.00639795230777e-5	2.87368643581354e-5
107	58406205	58663105	483	117	0	0	0	0	0	FALSE	3.48963074874281e-6	7.64344654597768e-6
108	58664774	58784339	230	49	0	0	0	0	0	FALSE	2.70818876669735e-6	8.81455450348092e-6
109	58785070	59362703	1551	385	0	0	0	0	0	FALSE	1.83210052303438e-5	2.53516962111135e-5
110	59363031	59559536	499	127	0	0	0	0	0	FALSE	7.12257767185552e-6	1.47852554081194e-5
111	59560031	59746895	753	163	0	0	0	0	0	FALSE	8.18251683624116e-6	1.49571582548834e-5
112	59747046	60091494	1009	250	0	0	0	0	0	FALSE	8.99249560300788e-6	1.38199279286539e-5
113	60095078	60254932	538	129	0	0	0	0	0	FALSE	5.27812398468915e-6	1.1614458410526e-5
114	60256746	60389226	396	152	0	0	0	0	0	FALSE	4.97774614077943e-6	9.62018186138911e-6
115	60390093	61302148	2150	584	0	0	1	12	4	TRUE	1.96415937133643e-4	8.58483038361533e-5
116	61302839	61467445	512	190	0	0	0	0	0	FALSE	1.07030557726943e-5	1.94272142696768e-5
117	61468147	62188465	2319	702	0	0	0	0	0	FALSE	4.88031013897871e-5	4.81155854942616e-5
118	62193019	62955484	1930	464	0	3	3	42	7	TRUE	0.0015351285774623	2.60061133295938e-4
